ATLAS_NAME	ATLAS_GENRE	ATLAS_DETAILTYPE	ATLAS_PARTICULAR	1_NAME	1_GENRE	1_DETAILTYPE	1_PARTICULAR	1_LEVEL	1_SERIES	1_MAGIC_ID	2_NAME	2_GENRE	2_DETAILTYPE	2_PARTICULAR	2_LEVEL	2_SERIES	2_MAGIC_ID	3_NAME	3_GENRE	3_DETAILTYPE	3_PARTICULAR	3_LEVEL	3_SERIES	3_MAGIC_ID	4_NAME	4_GENRE	4_DETAILTYPE	4_PARTICULAR	4_LEVEL	4_SERIES	4_MAGIC_ID	5_NAME	5_GENRE	5_DETAILTYPE	5_PARTICULAR	5_LEVEL	5_SERIES	5_MAGIC_ID	6_NAME	6_GENRE	6_DETAILTYPE	6_PARTICULAR	6_LEVEL	6_SERIES	6_MAGIC_ID	DES_NAME	DES_QUALITY	DES_GENRE	DES_DETAILTYPE	DES_PARTICULAR	DES_LEVEL	DES_SERIES	DES_PIECE	DES_PIECESUM	DES_VALUES
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (1/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (2/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (3/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (4/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (5/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (6/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (7/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (8/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ LÖ Ma PhÖ T©m Liªn	6	1	345																																											m¶nh Ma ThÞ LÖ Ma PhÖ T©m Liªn (9/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (1/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (2/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (3/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (4/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (5/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (6/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (7/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (8/9)	0	4							0
§å phæ Hoµng Kim - Ma ThÞ NghiÖp Háa U Minh Giíi	6	1	346																																											m¶nh Ma ThÞ NghiÖp Háa U Minh Giíi (9/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (1/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (2/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (3/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (4/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (5/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (6/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (7/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (8/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng Thóy Ngäc ChØ Hoµn	6	1	288																																											m¶nh Tª Hoµng Thóy Ngäc ChØ Hoµn (9/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (1/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (2/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (3/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (4/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (5/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (6/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (7/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (8/9)	0	4							0
§å phæ Hoµng Kim - Tª Hoµng TuÖ T©m Khinh Sa Y	6	1	285																																											m¶nh Tª Hoµng TuÖ T©m Khinh Sa Y (9/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (1/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (2/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (3/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (4/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (5/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (6/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (7/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (8/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p	6	1	320																																											m¶nh S©m Hoang Kim TiÒn Liªn Hoµn Gi¸p (9/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (1/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (2/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (3/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (4/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (5/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (6/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (7/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (8/9)	0	4							0
§å phæ Hoµng Kim - S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi	6	1	322																																											m¶nh S©m Hoang HuyÒn ThiÕt T­¬ng Ngäc Béi (9/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (1/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (2/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (3/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (4/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (5/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (6/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (7/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (8/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo	6	1	365																																											m¶nh S­¬ng Tinh Ng¹o S­¬ng §¹o Bµo (9/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (1/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (2/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (3/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (4/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (5/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (6/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (7/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (8/9)	0	4							0
§å phæ Hoµng Kim - S­¬ng Tinh Phong B¹o ChØ Hoµn	6	1	368																																											m¶nh S­¬ng Tinh Phong B¹o ChØ Hoµn (9/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (1/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (2/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (3/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (4/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (5/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (6/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (7/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (8/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Giíi LuËt Ph¸p Giíi	6	1	253																																											m¶nh Tø Kh«ng Giíi LuËt Ph¸p Giíi (9/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (1/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (2/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (3/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (4/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (5/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (6/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (7/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (8/9)	0	4							0
§å phæ Hoµng Kim - Tø Kh«ng Tö Kim Cµ Sa	6	1	250																																											m¶nh Tø Kh«ng Tö Kim Cµ Sa (9/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (1/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (2/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (3/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (4/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (5/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (6/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (7/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (8/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Phong B¹o Hµn ThiÕt Tr¹c	6	1	317																																											m¶nh Thiªn Quang Phong B¹o Hµn ThiÕt Träc (9/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (1/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (2/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (3/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (4/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (5/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (6/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (7/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (8/9)	0	4							0
§å phæ Hoµng Kim - Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn	6	1	318																																											m¶nh Thiªn Quang Thóc Thiªn Ph­îc §Þa Hoµn (9/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (1/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (2/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (3/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (4/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (5/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (6/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (7/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (8/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu Phi Long §Çu Hoµn	6	1	329																																											m¶nh §ång Cõu Phi Long §Çu Hoµn (9/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (1/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (2/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (3/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (4/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (5/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (6/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (7/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (8/9)	0	4							0
§å phæ Hoµng Kim - §ång Cõu KiÕn Long Ban ChØ 	6	1	333																																											m¶nh §ång Cõu KiÕn Long Ban ChØ (9/9)	0	4							0
§å phæ Hoµng Kim - V« TrÇn Tõ Bi Ngäc Bµn ChØ 	6	1	281																																											m¶nh V« TrÇn Tõ Bi Ngäc Ban ChØ (1/9)	0	4							0
§å phæ Hoµng Kim - V« TrÇn Tõ Bi Ngäc Bµn ChØ 	6	1	281																																											m¶nh V« TrÇn Tõ Bi Ngäc Ban ChØ (2/9)	0	4							0
