?§¹û	ÊÇ·ñÇ°×º	Îå???ªÇó	µÈ¼¶?ªÇó	Êô?Ôµ÷?ûÀà±?	²ÎÊ?1×î?¡Öµ	²ÎÊ?1×î´óÖµ	²ÎÊ?2×î?¡Öµ	²ÎÊ?2×î´óÖµ	²ÎÊ?3×î?¡Öµ	²ÎÊ?3×î´óÖµ	?§¹ûËµ?÷
Î¤ÍÓÏ×èÆ				139	1	1	-1	-1	1056	1056	0
ºáÉ¨Ç§¾ü				139	3	4	-1	-1	319	319	0
ºáÉ¨ÁùºÏ				139	3	4	-1	-1	11	11	0
ÉÙÁÖµ¶·¨				139	3	4	-1	-1	6	6	0
Ä¦Ú­ÎÞÁ¿				139	3	4	-1	-1	19	19	0
ÎÞÏàÕ¶				139	3	4	-1	-1	321	321	0
Èþ½ä¹éìø				139	1	1	-1	-1	1057	1057	0
Ô­ÅÜËÙ£¨Ò«Ñô£©				111	100	110	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´£¨Ò«Ñô£©				245	71	76	-1	-1	0	0	0
´óÁ¦½ð¸ÕÕÆ				139	1	1	-1	-1	1055	1055	0
Áú×¦»¢×¥				139	3	4	-1	-1	271	271	0
ÄÚÁ¦»Ø¸´£¨Ò«Ñô£©				92	15	20	-1	-1	0	0	0
Íâ±ùµãÊý£¨Ò«Ñô£©				123	180	200	-1	-1	0	0	0
ÐÂÉúÃü%£¨Ò«Ñô£©				234	15	20	-1	-1	0	0	0
Õ¶Áú¾÷				139	3	4	-1	-1	29	29	0
ÌìÍõ´¸·¨				139	3	4	-1	-1	26	26	0
ÐÐÔÆ¾÷				139	3	4	-1	-1	31	31	0
³ËÁú¾÷				139	3	4	-1	-1	324	324	0
×··ç¾÷				139	3	4	-1	-1	325	325	0
»Ø·çÂäÑã				139	3	4	-1	-1	30	30	0
ÌìÍõÇ¹·¨				139	3	4	-1	-1	23	23	0
Ñô¹ØÈýµþ				139	3	4	-1	-1	35	35	0
×·ÐÇÖðÔÂ				139	3	4	-1	-1	323	323	0
¾ªÀ×Õ¶				139	3	4	-1	-1	34	34	0
ÌìÍõµ¶·¨				139	3	4	-1	-1	24	24	0
ÆÃ·çÕ¶				139	3	4	-1	-1	37	37	0
ÆÆÌìÕ¶				139	3	4	-1	-1	322	322	0
Ô­ÅÜËÙ£¨Ò«Ñô£©				111	100	110	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ£¨Ò«Ñô£©				239	140	158	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä£¨ÐÇËª£©				161	30	35	-1	-1	0	0	0
Ò»Ò¶ÖªÇï				139	3	4	-1	-1	85	85	0
¶ëáÒ½£·¨				139	3	4	-1	-1	77	77	0
ÍÆ´°ÍûÔÂ				139	3	4	-1	-1	385	385	0
Èý¶ëö«Ñ©				139	3	4	-1	-1	328	328	0
Æ®Ñ©´©ÔÆ				139	3	4	-1	-1	80	80	0
¶ëáÒÕÆ·¨1				139	3	4	-1	-1	79	79	0
ËÄÏóÍ¬¹é				139	3	4	-1	-1	82	82	0
·çËªËéÓ°				139	3	4	-1	-1	380	380	0
ÐÂÄÚ¹¦¹¥ËÙ£¨Ò«Ñô£©				240	140	158	-1	-1	0	0	0
·ç»¨Ñ©ÔÂ				139	3	4	-1	-1	99	99	0
´äÑÌµ¶·¨				139	3	4	-1	-1	95	95	0
Óê´òÀæ»¨				139	3	4	-1	-1	105	105	0
·ç¾í²ÐÑ©				139	3	4	-1	-1	102	102	0
´äÑÌË«µ¶1				139	3	4	-1	-1	97	97	0
¸¡ÔÆÉ¢Ñ©				139	3	4	-1	-1	113	113	0
±ù×ÙÎÞÓ°				139	4	4	-1	-1	336	336	0
±ùÐÄÏÉ×Ó				139	3	4	-1	-1	337	337	0
Ëõ¶Ì¶¾·¢¼ä¸ô£¨Ò«Ñô£©				164	7	9	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ£¨Ò«Ñô£©				239	112	126	-1	-1	0	0	0
¶¾É°ÕÆ				139	3	4	-1	-1	63	63	0
Îå¶¾ÕÆ·¨				139	3	4	-1	-1	62	62	0
ÓÄÚ¤÷¼÷Ã				139	3	4	-1	-1	68	68	0
Îå¶¾µ¶·¨				139	3	4	-1	-1	60	60	0
°Ù¶¾´©ÐÄ				139	3	4	-1	-1	384	384	0
Öì¸òÇàÚ¤				139	3	4	-1	-1	74	74	0
Ñªµ¶¶¾É±				139	3	4	-1	-1	65	65	0
ÐþÒõÕ¶				139	3	4	-1	-1	355	355	0
ÄÚ¶¾ÉË£¨Ò«Ñô£©				172	650	700	-1	-1	0	0	0
Òõ·çÊ´¹Ç				139	3	4	-1	-1	353	353	0
ÐÂÍâ¹¦¹¥ËÙ£¨Ò«Ñô£©				239	240	261	-1	-1	0	0	0
Åùö¨µ¯				139	3	4	-1	-1	45	45	0
ÌÆÃÅ°µÆ÷				139	3	4	-1	-1	43	43	0
×·ÐÄ¼ý				139	3	4	-1	-1	50	50	0
Éå»êÔÂÓ°				139	3	4	-1	-1	339	339	0
±©ÓêÀæ»¨				139	3	4	-1	-1	302	302	0
¾Å¹¬·ÉÐÇ				139	3	4	-1	-1	342	342	0
ÂþÌì»¨Óê				139	3	4	-1	-1	54	54	0
¶á»êïÚ				139	3	4	-1	-1	47	47	0
¼ÓÉîÉËº¦£¨Ò«Ñô£©				269	25	35	-1	-1	0	0	0
¼ûÈËÉìÊÖ				139	3	4	-1	-1	122	122	0
Ø¤°ïÕÆ·¨				139	3	4	-1	-1	116	116	0
½µÁúÕÆ				139	3	4	-1	-1	274	274	0
ÑØÃÅÍÐ²§				139	3	4	-1	-1	119	119	0
Ø¤°ï°ô·¨				139	3	4	-1	-1	115	115	0
´ò¹·Õó				139	3	4	-1	-1	124	124	0
·ÉÁúÔÚÌì				139	3	4	-1	-1	357	357	0
ÌìÏÂÎÞ¹·				139	3	4	-1	-1	359	359	0
ÐÂÄÚ¹¦¹¥ËÙ£¨Ò«Ñô£©				240	112	126	-1	-1	0	0	0
µÖÏû¸ñµ²£¨Ò«Ñô£©				270	5	7	-1	-1	0	0	0
µ¯Ö¸ÁÒÑæ				139	3	4	-1	-1	145	145	0
ÌìÈÌµ¶·¨				139	3	4	-1	-1	131	131	0
ÍÆÉ½Ìîº£1				139	3	4	-1	-1	138	138	0
ÌìÍâÁ÷ÐÇ				139	3	4	-1	-1	362	362	0
ÐÂÍâ¹¦¹¥ËÙ£¨Ò«Ñô£©				239	180	201	-1	-1	0	0	0
²ÐÑôÈçÑª				139	3	4	-1	-1	135	135	0
ÌìÈÌÃ¬·¨				139	3	4	-1	-1	132	132	0
ÁÒ»ðÇéÌì				139	3	4	-1	-1	141	141	0
ÔÆÁú»÷				139	3	4	-1	-1	361	361	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨Ò«Ñô£©				243	105	120	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ£¨Ò«Ñô£©				261	6	9	-1	-1	0	0	0
Å­À×Ö¸				139	3	4	-1	-1	153	153	0
Îäµ±È­·¨				139	3	4	-1	-1	152	152	0
°þ¼°¶ø¸´1				139	3	4	-1	-1	164	164	0
ÌìµØÎÞ¼«1				139	3	4	-1	-1	365	365	0
²×º£Ã÷ÔÂ				139	3	4	-1	-1	155	155	0
Îäµ±½£·¨				139	3	4	-1	-1	151	151	0
½£·É¾ªÌì				139	3	4	-1	-1	158	158	0
ÈË½£ºÏÒ»				139	3	4	-1	-1	368	368	0
ºô·ç·¨				139	3	4	-1	-1	169	169	0
À¥ÂØµ¶·¨				139	3	4	-1	-1	167	167	0
Ò»ÆøÈýÇå·û				139	3	4	-1	-1	178	178	0
°ÁÑ©Ð¥·ç				139	3	4	-1	-1	372	372	0
¿ñÀ×ÕðµØ				139	3	4	-1	-1	179	179	0
À¥ÂØ½£·¨				139	3	4	-1	-1	168	168	0
Ìì¼ÊÑ¸À×				139	3	4	-1	-1	172	172	0
À×¶¯¾ÅÌì				139	3	4	-1	-1	375	375	0
½ðÑãºá¿Õ				139	3	4	-1	-1	1351	1351	0
ÌìÉðµ¹Ðü				139	3	4	-1	-1	1355	1355	0
²ÔËÉÓ­¿Í				139	3	4	-1	-1	1360	1360	0
¶áÃüÁ¬»·ÈýÏÉ½£				139	3	4	-1	-1	1364	1364	0
Çå·çËÍË¬				139	3	4	-1	-1	1372	1372	0
ÁúÐý½£Æø				139	3	4	-1	-1	1376	1376	0
Ä¦ÔÆ½£Æø				139	3	4	-1	-1	1380	1380	0
ÅüÊ¯ÆÆÓñ				139	3	4	-1	-1	1382	1382	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦£¨Ò«Ñô£©				277	5	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦£¨Ò«Ñô£©				279	5	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔË®ÏµµÄÉËº¦£¨Ò«Ñô£©				281	5	10	-1	-1	0	0	0
¼õÉÙÀ´×Ô»ðÏµµÄÉËº¦£¨Ò«Ñô£©				283	5	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔÍÁÏµµÄÉËº¦£¨Ò«Ñô£©				285	5	10	-1	-1	0	0	0
µÖÏû¸ñµ²£¨Ò«Ñô£©				270	4	6	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ£¨Ò«Ñô£©				271	4	6	-1	-1	0	0	0
ºöÂÔÔ¶·´£¨Ò«Ñô£©				300	5	10	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä£¨Ò«Ñô£©				161	40	50	-1	-1	0	0	0
Ô­ÖØ»÷£¨16¼¶£©				227	5	8	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ£¨Ò«Ñô£©				240	30	45	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä£¨Ò«Ñô£©				258	80	100	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä£¨Ò«Ñô£©				219	5	10	-1	-1	0	0	0
¼ÓÉîÉËº¦£¨Ò«Ñô£©				269	30	50	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ£¨Ò«Ñô£©				239	30	45	-1	-1	0	0	0
ÐÂÉúÃü£¨Ò«Ñô£©				233	2000	3000	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨Ò«Ñô£©				243	50	80	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä£¨Ò«Ñô£©				220	20	30	-1	-1	0	0	0
»ØÑª6				88	15	20	-1	-1	0	0	0
ÐÂÉúÃü%£¨Ò«Ñô£©				234	25	30	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ£¨Ò«Ñô£©				239	145	158	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ£¨Ò«Ñô£©				240	145	158	-1	-1	0	0	0
ÉúÃü£¨ºÚÉñ×¨ÓÃ£©				233	1000000	1000000	-1	-1	0	0	0
ÄÚÁ¦£¨ºÚÉñ×¨ÓÃ£©				235	1000000	1000000	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨ºÚÉñ×¨ÓÃ£©				243	200000	200000	-1	-1	0	0	0
¸ñµ²£¨ºÚÉñ×¨ÓÃ£©				226	1000	1000	-1	-1	0	0	0
ÅÜËÙ£¨ºÚÉñ×¨ÓÃ£©				111	200	200	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ£¨ºÚÉñ×¨ÓÃ£©				190	100	100	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ£¨ºÚÉñ×¨ÓÃ£©				88	500000	500000	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ£¨ºÚÉñ×¨ÓÃ£©				92	500000	500000	-1	-1	0	0	0
ÐÒÔË3				135	900	900	-1	-1	0	0	0
ÐÂÉúÃü				233	920	920	-1	-1	0	0	0
ÐÂ»ð·À				230	80	80	-1	-1	0	0	0
ÐÂ±ù·À				232	80	80	-1	-1	0	0	0
ÐÂÀ×·À				229	80	80	-1	-1	0	0	0
ÐÂ¶¾·À				228	80	80	-1	-1	0	0	0
ÐÂÆÕ·À				231	80	80	-1	-1	0	0	0
ÐÂÄÚÁ¦				235	1000	1000	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É				243	70	70	-1	-1	0	0	0
Ô­¸ñµ²				226	6	7	-1	-1	0	0	0
ÐÂÉúÃü				233	1160	1160	-1	-1	0	0	0
ÐÂ»ð·À				230	85	85	-1	-1	0	0	0
ÐÂ±ù·À				232	85	85	-1	-1	0	0	0
ÐÂÀ×·À				229	85	85	-1	-1	0	0	0
ÐÂ¶¾·À				228	85	85	-1	-1	0	0	0
ÐÂÆÕ·À				231	85	85	-1	-1	0	0	0
ÐÂÄÚÁ¦				235	1160	1160	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä				108	110	110	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä				110	110	110	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä				106	110	110	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É				243	80	80	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦55_60				237	70	70	-1	-1	0	0	0
Ô­¸ñµ²				226	7	8	-1	-1	0	0	0
ÐÂÉúÃü				233	1320	1320	-1	-1	0	0	0
ÐÂ»ð·À				230	90	90	-1	-1	0	0	0
ÐÂ±ù·À				232	90	90	-1	-1	0	0	0
ÐÂÀ×·À				229	90	90	-1	-1	0	0	0
ÐÂ¶¾·À				228	90	90	-1	-1	0	0	0
ÐÂÆÕ·À				231	90	90	-1	-1	0	0	0
ÐÂÄÚÁ¦				235	1320	1320	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä				108	120	120	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä				110	120	120	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä				106	120	120	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É				243	90	90	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦55_60				237	75	75	-1	-1	0	0	0
Ô­¸ñµ²				226	8	9	-1	-1	0	0	0
ÐÂÉúÃü				233	1000	1000	-1	-1	0	0	0
ÐÂ»ð·À				230	75	75	-1	-1	0	0	0
ÐÂ±ù·À				232	75	75	-1	-1	0	0	0
ÐÂÀ×·À				229	75	75	-1	-1	0	0	0
ÐÂ¶¾·À				228	75	75	-1	-1	0	0	0
ÐÂÆÕ·À				231	75	75	-1	-1	0	0	0
ÐÂÄÚÁ¦				235	1000	1000	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä				108	90	90	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä				110	90	90	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä				106	90	90	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É				243	65	65	-1	-1	0	0	0
Ô­¸ñµ²				226	7	7	-1	-1	0	0	0
ÐÂÉúÃü				233	1240	1240	-1	-1	0	0	0
ÐÂ»ð·À				230	80	80	-1	-1	0	0	0
ÐÂ±ù·À				232	80	80	-1	-1	0	0	0
ÐÂÀ×·À				229	80	80	-1	-1	0	0	0
ÐÂ¶¾·À				228	80	80	-1	-1	0	0	0
ÐÂÆÕ·À				231	80	80	-1	-1	0	0	0
ÐÂÄÚÁ¦				235	1240	1240	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä				108	100	100	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä				110	100	100	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä				106	100	100	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É				243	75	75	-1	-1	0	0	0
Ô­¸ñµ²				226	8	8	-1	-1	0	0	0
ÐÂÉúÃü				233	1400	1400	-1	-1	0	0	0
ÐÂ»ð·À				230	85	85	-1	-1	0	0	0
ÐÂ±ù·À				232	85	85	-1	-1	0	0	0
ÐÂÀ×·À				229	85	85	-1	-1	0	0	0
ÐÂ¶¾·À				228	85	85	-1	-1	0	0	0
ÐÂÆÕ·À				231	85	85	-1	-1	0	0	0
ÐÂÄÚÁ¦				235	1400	1400	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä				108	110	110	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä				110	110	110	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä				106	110	110	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É				243	85	85	-1	-1	0	0	0
Ô­¸ñµ²				226	9	9	-1	-1	0	0	0
ÐÂÉúÃü				233	1560	1560	-1	-1	0	0	0
ÐÂÄÚÁ¦				235	1560	1560	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä				108	120	120	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä				110	120	120	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä				106	120	120	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É				243	95	95	-1	-1	0	0	0
Ô­¸ñµ²				226	10	10	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦55_60				237	60	60	-1	-1	0	0	0
ÐÂ»ð·À				230	90	90	-1	-1	0	0	0
ÐÂ±ù·À				232	90	90	-1	-1	0	0	0
ÐÂÀ×·À				229	90	90	-1	-1	0	0	0
ÐÂ¶¾·À				228	90	90	-1	-1	0	0	0
ÐÂÆÕ·À				231	90	90	-1	-1	0	0	0
È«¼¼ÄÜ3_4				139	3	4	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨8¼¶£©				108	95	95	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨8¼¶£©				110	95	95	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨8¼¶£©				106	95	95	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä				108	115	115	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä				110	115	115	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä				106	115	115	-1	-1	0	0	0
ÐÂÉúÃü£¨¹ÌÉ½_2020£©				233	1240	1240	-1	-1	0	0	0
ÐÂÈ«¿¹£¨¹ÌÉ½_2020£©				241	36	36	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨¹ÌÉ½_2020£©				235	1240	1240	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦£¨¹ÌÉ½_2020£©				237	65	65	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨¹ÌÉ½_2020£©				243	65	65	-1	-1	0	0	0
Ô­¸ñµ²£¨¹ÌÉ½_2020£©				226	6	6	-1	-1	0	0	0
À×¿¹£¨¹ÌÉ½_2020£©				229	75	75	-1	-1	0	0	0
ÐÂÉúÃü£¨ÆÆ¾ü¹ÌÉ½_2020£©				233	1440	1440	-1	-1	0	0	0
ÐÂÈ«¿¹£¨ÆÆ¾ü¹ÌÉ½_2020£©				241	39	39	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨ÆÆ¾ü¹ÌÉ½_2020£©				235	1440	1440	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦£¨ÆÆ¾ü¹ÌÉ½_2020£©				237	75	75	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨ÆÆ¾ü¹ÌÉ½_2020£©				243	75	75	-1	-1	0	0	0
Ô­¸ñµ²£¨ÆÆ¾ü¹ÌÉ½_2020£©				226	8	8	-1	-1	0	0	0
À×¿¹£¨ÆÆ¾ü¹ÌÉ½_2020£©				229	85	85	-1	-1	0	0	0
ÐÂÉúÃü£¨´«Ææ¹ÌÉ½_2020£©				233	1680	1680	-1	-1	0	0	0
ÐÂÈ«¿¹£¨´«Ææ¹ÌÉ½_2020£©				241	42	42	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨´«Ææ¹ÌÉ½_2020£©				235	1680	1680	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦£¨´«Ææ¹ÌÉ½_2020£©				237	85	85	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É£¨´«Ææ¹ÌÉ½_2020£©				243	85	85	-1	-1	0	0	0
Ô­¸ñµ²£¨´«Ææ¹ÌÉ½_2020£©				226	10	10	-1	-1	0	0	0
À×¿¹£¨´«Ææ¹ÌÉ½_2020£©				229	95	95	-1	-1	0	0	0
»¤Íó7ºÅ£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1264	1264	0
´çÁ¦£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1327	1327	0
·ç¾íÔÆ²Ð£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1328	1328	0
¶ÏÔÂ£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1329	1329	0
ÍüÇéÊ½£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1331	1331	0
ÏîÁ´3ºÅ£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1266	1266	0
»¢»÷£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1319	1319	0
ÓñÊ¯¾ã·Ù£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1321	1321	0
Áè·ç£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1323	1323	0
°ºÈçÔÀ£¨ÆÆ¾ü¹ÌÉ½_2020£©				139	2	2	-1	-1	1325	1325	0
»¤Íó7ºÅ£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1264	1264	0
´çÁ¦£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1327	1327	0
·ç¾íÔÆ²Ð£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1328	1328	0
¶ÏÔÂ£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1329	1329	0
ÍüÇéÊ½£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1331	1331	0
ÏîÁ´3ºÅ£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1266	1266	0
»¢»÷£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1319	1319	0
ÓñÊ¯¾ã·Ù£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1321	1321	0
Áè·ç£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1323	1323	0
°ºÈçÔÀ£¨´«Ææ¹ÌÉ½_2020£©				139	3	3	-1	-1	1325	1325	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	1	1	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	2	2	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	3	3	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	4	4	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	5	5	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	6	6	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	7	7	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	8	8	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	9	9	-1	-1	0	0	0
´ò»÷»Ø¸´£¨ÔÌÁé£©				245	10	10	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	1	1	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	2	2	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	3	3	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	4	4	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	5	5	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	6	6	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	7	7	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	8	8	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	9	9	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ£¨ÔÌÁé£©				260	10	10	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	1	1	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	2	2	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	3	3	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	4	4	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	5	5	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	6	6	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	7	7	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	8	8	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	9	9	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ£¨ÔÌÁé£©				262	10	10	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	1	1	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	2	2	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	3	3	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	4	4	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	5	5	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	6	6	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	7	7	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	8	8	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	9	9	-1	-1	0	0	0
µÖÏû¸ñµ²£¨ÔÌÁé£©				270	10	10	-1	-1	0	0	0
ÐÂÉúÃü£¨Ó¢ºÀ£©				233	1380	1495	-1	-1	0	0	0
ÐÂÄÚÁ¦£¨Ó¢ºÀ£©				235	1265	1380	-1	-1	0	0	0
¼õÉÙÖÐ¶¾Ê±¼ä£¨Ó¢ºÀ£©				108	115	127	-1	-1	0	0	0
¼õÉÙÑ£ÔÎÊ±¼ä£¨Ó¢ºÀ£©				110	115	127	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä£¨Ó¢ºÀ£©				106	115	127	-1	-1	0	0	0
ÐÂÈ«¿¹£¨Ó¢ºÀ£©				241	44	46	-1	-1	0	0	0
