NpcAction	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
ktpasserby547	passerby547_st01.spr	passerby547_st02.spr	passerby547_st02.spr	passerby547_wlk.spr	passerby547_wlk.spr	passerby547_wlk.spr	passerby547_wlk.spr	passerby547_bat.spr	passerby547_die.spr	passerby547_at01.spr	passerby547_at01.spr	passerby547_at02.spr	passerby547_st02.spr	passerby547_st02.spr
ktpasserby548	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr	passerby548_st01.spr
ktpasserby549	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr	passerby549_st01.spr
ktpasserby550	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr	passerby550_st01.spr
ktpasserby551	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr	passerby551_st01.spr
ktpasserby552	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr	lubanxia.spr
ktpasserby553	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr	passerby553_st01a.spr
ktpasserby554	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr	passerby554_st01a.spr
ktpasserby555	passerby555_st01.spr	passerby555_st01.spr	passerby555_st01.spr	passerby555_st01.spr	passerby555_wlk.spr	passerby555_wlk.spr	passerby555_wlk.spr					passerby555_st01.spr	passerby555_st01.spr	
ktpasserby556a	passerby556a_st01.spr	passerby556a_st01.spr	passerby556a_st01.spr											
ktpasserby556b	passerby556b_st01.spr	passerby556b_st01.spr	passerby556b_st01.spr											
ktpasserby557	passerby557_st01.spr	passerby557_st01.spr	passerby557_st01.spr	passerby557_wlk.spr	passerby557_wlk.spr	passerby557_wlk.spr	passerby557_wlk.spr						passerby557_st01.spr	
ktpasserby558	passerby558_st01.spr	passerby558_st01.spr	passerby558_st01.spr	passerby558_wlk.spr	passerby558_wlk.spr	passerby558_wlk.spr	passerby558_wlk.spr						passerby558_st01.spr	
ktpasserby559	passerby559_st01.spr	passerby559_st01.spr	passerby559_st01.spr	passerby559_st01.spr										
ktpasserby560	passerby560_st01.spr	passerby560_st02.spr	passerby560_st02.spr	passerby560_wlk.spr	passerby560_wlk.spr	passerby560_wlk.spr	passerby560_wlk.spr	passerby560_bat.spr	passerby560_die.spr	passerby560_at01.spr	passerby560_at02.spr	passerby560_at02.spr	passerby560_st02.spr	passerby560_wlk.spr
ktpasserby561	passerby561_st01.spr	passerby561_st02.spr	passerby561_st02.spr	passerby561_wlk.spr	passerby561_wlk.spr	passerby561_wlk.spr	passerby561_wlk.spr	passerby561_bat.spr	passerby561_die.spr	passerby561_at01.spr	passerby561_at02.spr	passerby561_at02.spr	passerby561_st02.spr	passerby561_wlk.spr
ktpasserby562	passerby562_st03.spr	passerby562_st03.spr	passerby562_st03.spr											
ktpasserby563	passerby563_st01.spr	passerby563_st01.spr	passerby563_st01.spr											
ktpasserby564	passerby564_st01.spr	passerby564_st01.spr	passerby564_st01.spr											
ktpasserby565	passerby565_st.spr	passerby565_st.spr	passerby565_st.spr	passerby565_st.spr									passerby565_st.spr	
ktpasserby566	passerby566_st.spr	passerby566_st.spr	passerby566_st.spr	passerby566_st.spr									passerby566_st.spr	
ktpasserby567	passerby567_st.spr	passerby567_st.spr	passerby567_st.spr	passerby567_st.spr									passerby567_st.spr	
ktpasserby568	passerby568_st.spr	passerby568_st.spr	passerby568_st.spr	passerby568_st.spr									passerby568_st.spr	
ktpasserby569	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr	passerby569.spr
ktpasserby570	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_wlk.spr	passerby570_wlk.spr	passerby570_wlk.spr	passerby570_wlk.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr
ktpasserby571	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_wlk.spr	passerby571_wlk.spr	passerby571_wlk.spr	passerby571_wlk.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr
ktpasserby572	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr	passerby572_die.spr
ktpasserby573	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr	passerby573.spr
ktpasserby574	passerby574.spr	passerby574.spr	passerby574.spr										passerby574.spr	passerby574.spr
ktpasserby575	passerby575.spr	passerby575.spr	passerby575.spr										passerby575.spr	passerby575.spr
ktpasserby576	passerby576.spr	passerby576.spr	passerby576.spr										passerby576.spr	passerby576.spr
ktpasserby577	passerby577.spr	passerby577.spr	passerby577.spr										passerby577.spr	passerby577.spr
ktpasserby578	passerby578_st01.spr	passerby578_st01.spr	passerby578_st01.spr										passerby578_st01.spr	passerby578_st01.spr
ktpasserby579	passerby579_st01.spr	passerby579_st01.spr	passerby579_st01.spr										passerby579_st01.spr	passerby579_st01.spr
ktpasserby580	passerby580_st01.spr	passerby580_st01.spr	passerby580_st01.spr										passerby580_st01.spr	passerby580_st01.spr
ktpasserby581	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr	passerby581.spr
ktpasserby582	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr	passerby582.spr
ktpasserby583	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr	passerby583.spr
ktpasserby584	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr	passerby584.spr
ktpasserby585	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr	passerby585.spr
ktpasserby586	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr	passerby586.spr
ktpasserby587	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr	passerby587.spr
ktpasserby588	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr	passerby588.spr
ktpasserby589	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr	passerby589.spr
ktpasserby590	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr	passerby590.spr
ktpasserby591	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr	passerby591.spr
ktpasserby592	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr	passerby592.spr
ktpasserby593	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr	passerby593.spr
ktpasserby594	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr	passerby594.spr
ktpasserby595	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr	passerby595.spr
ktpasserby596	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr	passerby596.spr
ktpasserby597	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr	passerby597.spr
ktpasserby598	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr	passerby598.spr
ktpasserby599	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr	passerby599.spr
ktpasserby600	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr	passerby600.spr
ktpasserby601	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr	passerby601.spr
ktpasserby602	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr	passerby602.spr
ktpasserby603	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr	passerby603.spr
ktpasserby604	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr	passerby604.spr
ktpasserby605	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr	passerby605.spr
ktpasserby606	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr	passerby606.spr
ktpasserby607	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr	passerby607.spr
ktpasserby608	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr	passerby608.spr
ktpasserby609	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr	passerby609.spr
ktpasserby610	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr	passerby610.spr
ktpasserby611	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr	passerby611.spr
ktpasserby612	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr	passerby612.spr
ktpasserby613	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr	passerby613.spr
ktpasserby614	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr	passerby614.spr
ktpasserby615	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr	passerby615.spr
ktpasserby616	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr	passerby616.spr
ktpasserby617	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr	passerby617_st01.spr
ktpasserby618	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr	passerby618.spr
ktpasserby619	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr	passerby619.spr
ktpasserby620	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr	passerby620.spr
ktpasserby621	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr	passerby621.spr
ktpasserby622	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr	passerby622.spr
ktpasserby623	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr	passerby623.spr
ktpasserby624	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr	passerby624.spr
ktpasserby625	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr	passerby625.spr
ktpasserby626	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr	passerby626.spr
ktpasserby627	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr	passerby627.spr
ktpasserby628	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr	passerby628.spr
ktpasserby629	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr	passerby629.spr
