Name	Kind	Camp	Series	Treasure	HeadImage	ClientOnly	CorpseIdx	RedLum	GreenLum	BlueLum	NpcResType	ArmorType	HelmType	WeaponType	HorseType	RideHorse	StandFrame	StandFrame1	DeathFrame	WalkFrame	RunFrame	HurtFrame	Skill1	Level1	Skill2	Level2	Skill3	Level3	Skill4	Level4	ActionScript	LevelScript	ExpParam	ExpParam1	ExpParam2	ExpParam3	LifeParam	LifeParam1	LifeParam2	LifeParam3	LifeReplenish	ARParam	ARParam1	ARParam2	ARParam3	DefenseParam	DefenseParam1	DefenseParam2	DefenseParam3	MinDamageParam	MinDamageParam1	MinDamageParam2	MinDamageParam3	MaxDamageParam	MaxDamageParam1	MaxDamageParam2	MaxDamageParam3	WalkSpeed	RunSpeed	AttackSpeed	CastSpeed	VisionRadius	HitRecover	ActiveRadius	AIMode	AIParam1	AIParam2	AIParam3	AIParam4	AIParam5	AIParam6	AIParam7	AIParam8	AIParam9	FireResist	ColdResist	LightResist	PoisonResist	PhysicsResist	FireResistMax	ColdResistMax	LightResistMax	PoisonResistMax	PhysicsResistMax	ReviveFrame	Stature	DropRateFile	AIMaxTime	PhysicalDamageBase	PhysicalMagicBase	PoisonDamageBase	PoisonMagicBase	ColdDamageBase	ColdMagicBase	FireDamageBase	FireMagicBase	LightingDamageBase	LightingMagicBase	AuraSkillId	AuraSkillLevel	PasstSkillId	PasstSkillLevel
Ng­êi lÝnh	3	6	0								enemy017	0	0	0	0	0	24	28																																												400		700													0|0									100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Bôi Hoa Lan Rõng	3	6	2	0							passerby263	0	0	0	0	0	36	40	24	10	10	10	164	1|-40	165	1|-40	162	1|-40	267	1|-40		\script\npclevelscript\makeboss.lua	100	0	10000	-200000	100	0	9	-360	0|0	100	0	20	0	100	0	20	-400	100	0	6	-250	100	0	8	-380	6	6	9	9	800	50	1000	1	60	100	0	0	0	50	0	0	0	1.5|-75	1|-50	1.4|-48	-1|-100	1.5|-75	95	95	95	95	95	1080	100		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Ng­êi h­íng dÉn bang héi	3	6	0				153				passerby025	0	0	0	0	0	20	28																																												400		700																						100	\settings\item\npcdroprate.ini	36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Ng­êi §­a Th­	3	6	0								passerby040_1	0	0	0	0	0	30	30																																												400		700													0|0									100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
T­îng §µi	3	6	0								passerby350	0	0	0	0	0	30	30																																												400		700													0|0									250		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Cao thñ Thiªn V­¬ng B¸ch Nh©n L«i §µi	0	5	0	0			165				boss069	0	0	0	0	0	37	38	20	11	10	10	325	0|20	324	0|20	40	0|20	323	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	120000	0|0	100	0	0	5000	100	0	0	400	100	0	0	0	100	0	0	0	18	18	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|100	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	146	0|20	297	0|60
Cao thñ ThiÕu L©m B¸ch Nh©n L«i §µi	0	5	0	0			165				boss062	0	0	0	0	0	37	38	20	11	10	10	318	0|20	319	0|20	16	0|1	20	0|40		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	120000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	18	18	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|150	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	16	0|1	297	0|60
Cao thñ Ngò §éc B¸ch Nh©n L«i §µi	0	5	1	0			165				enemy105	0	0	0	0	0	37	38	20	11	10	10	353	0|20	353	0|20	355	0|20	711	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	100000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|200	0|0	0|30	0|100	0|0	0|0	0|0	0|0	0|0	0|0	86	0|20	297	0|60
Cao thñ §­êng M«n B¸ch Nh©n L«i §µi	0	5	1	0			263				boss063	0	0	0	0	0	28	30	28	11	16	13	302	0|20	351	0|20	339	0|20	342	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	100000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	18	18	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|100	0|0	0|0	0|100	0|0	0|0	0|0	0|0	0|0	0|0	51	0|30	297	0|60
Cao thñ Nga Mi B¸ch Nh©n L«i §µi	0	5	2	0			165				boss059	0	0	0	0	0	37	38	20	11	10	10	328	0|20	328	0|20	380	0|20	380	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	120000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|100	0|0	0|0	0|0	0|100	0|500	0|0	0|0	0|0	0|0	86	0|20	297	0|60
Cao thñ Thóy Yªn B¸ch Nh©n L«i §µi	0	5	2	0			165				boss070	0	0	0	0	0	37	38	20	11	10	10	336	0|20	336	0|20	337	0|20	337	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	100000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|10	0|200	0|0	0|0	0|200	0|400	0|0	0|0	0|0	0|0	86	0|20	297	0|60
Cao thñ Thiªn NhÉn B¸ch Nh©n L«i §µi	0	5	3	0			165				boss071	0	0	0	0	0	37	38	20	11	10	10	715	0|20	361	0|20	362	0|20	362	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	100000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|200	0|0	0|0	146	0|20	297	0|60
Cao thñ C¸i Bang B¸ch Nh©n L«i §µi	0	5	3	0			165				enemy072	0	0	0	0	0	37	38	20	11	10	10	357	0|20	128	0|20	359	0|20	714	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	70000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|100	0|0	0|0	0|0	0|0	0|0	0|0	0|200	0|0	0|0	86	0|20	297	0|60
Cao thñ Vâ §ang B¸ch Nh©n L«i §µi	0	5	4	0			165				boss067	0	0	0	0	0	37	38	20	11	10	10	368	0|20	716	0|20	365	0|20	365	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	70000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|200	0|300	159	0|20	297	0|60
Cao thñ C«n L«n B¸ch Nh©n L«i §µi	0	5	4	0			165				boss072	0	0	0	0	0	37	38	20	11	10	10	717	0|20	372	0|20	375	0|20	375	0|20		\script\npclevelscript\bairenleitai.lua	100	0	0	0	100	0	0	100000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|243	0|243	0|243	0|243	0|243	95	95	95	95	95	1	100		3	0|100	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|100	0|200	86	0|20	297	0|60
5ºÅÊÂ¼þÔÎÑ£¹Ö	0	5	0	0			112				enemy076	0	0	0	0	0	30	30	36	9	18	13	723	0|20	626	0|20	627	0|20	628	0|20		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	300000	0|0	100	0	0	1000	100	0	0	800	100	0	0	0	100	0	0	0	6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0	0|95	0|95	0|95	0|95	0|95	95	95	95	95	95	0	100		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0	547	0|60
B¸nh Sinh NhËt	3	6	0								passerby351	0	0	0	0	0	30	30																																												400		700													0|0									100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
§oµn §¹i Nh©n	3	6	0								enemy017	0	0	0	0	0	30	30																																												400		700													0|0									100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Thá Tr¾ng	3	6	0								ani068	0	0	0	0	0	30	30																																												400		700													0|0									100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
21ºÅÊÂ¼þÅ®µÜ×Ó	0	5	0	0							enemy064	0	0	0	0	0	24	26	0	0	0	0	53	1|0	53	1|0	53	1|0	53	1|0		\script\npclevelscript\jianzhongmigong.lua	100	0	0	0	100	0	0	100000	0|500	100	0	0	3300	100	0	0	800	100	0	0	234	100	0	0	234	12	12	15	15	500	100	600	1	50	25	25	25	25	30	50	0	0	0|130	0|130	0|130	0|130	0|130	95	95	95	95	95	0	100		18	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0	547	0|60
Minh ch?- Th?mTh?ngY	3	6	1								passerby353	0	0	0	0	0	23	23																																												0	100	0																						320		6	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Minh ch?- Th?mTh?ngY	3	6	1								passerby352	0	0	0	0	0	23	23																																												0	100	0																						135		6	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
TiÓu L©u La ¸c Lang Bang	0	5	0	0			112				enemy124	0	0	0	0	0	30	30	36	9	18	13	723	0|20	626	0|20	627	0|20	628	0|20		\script\npclevelscript\makeboss.lua	100	0	0	1000	100	0	0	200000	0|0	100	0	0	1000	100	0	0	800	100	0	0	0	100	0	0	0	6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	95	95	95	95	95	180	100		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
TiÓu L©u La ¸c Lang Bang	0	5	0	0			116				enemy144	0	0	0	0	0	18	45	40	9	21	14	627	0|20	627	0|20	627	0|20	627	0|20		\script\npclevelscript\makeboss.lua	100	0	0	1000	100	0	0	200000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	95	95	95	95	95	180	100		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
TiÓu L©u La ¸c Lang Bang	0	5	0	0			114				enemy149	0	0	0	0	0	36	36	27	11	19	15	626	0|20	626	0|20	626	0|20	626	0|20		\script\npclevelscript\makeboss.lua	100	0	0	1000	100	0	0	200000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	95	95	95	95	95	180	100		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
TiÓu L©u La ¸c Lang Bang	0	5	0	0			200				enemy141	0	0	0	0	0	34	36	21	12	19	16	628	0|20	628	0|20	628	0|20	628	0|20		\script\npclevelscript\makeboss.lua	100	0	0	1000	100	0	0	200000	0|0	100	0	0	1000	100	0	0	400	100	0	0	0	100	0	0	0	6	12	18	18	700	50	800	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	95	95	95	95	95	180	100		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
TuÇn La Qu¸i VËt	0	5	2	1			138				boss032	0	0	0	0	0	33	36	23	13	26	12	53	1|0	53	1|0	53	1|0	53	1|0		\script\npclevelscript\npc_xiaoxiao.lua	100	0	0	1000	100	500000	100	0	0|0.05	100	0.07	2.5	10	100	0.1	2.5	10	100	0.07	2.5	10	100	0.1	2.5	10	8	8	18	18	400	50	700	9	50	25	25	25	25	30	50	0	0	75|0	45|0	15|0	60|0	45|0	75	75	90	75	75	180	100		9	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	16	5|0	297	0|60
TuÇn La Qu¸i VËt	0	5	2	1			138				boss032	0	0	0	0	0	33	36	23	13	26	12	53	1|0	53	1|0	53	1|0	53	1|0		\script\npclevelscript\npc_xiaoxiao.lua	100	0	0	1000	100	500000	100	0	0|0.05	100	0.07	2.5	10	100	0.1	2.5	10	100	0.07	2.5	10	100	0.1	2.5	10	8	8	18	18	400	50	700	9	50	25	25	25	25	30	50	0	0	75|0	45|0	15|0	60|0	45|0	75	75	90	75	75	180	100		9	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	16	5|0	297	0|60
½ðÏä×Ó01	3	6	2								passerby354a	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
½ðÏä×Ó02	3	6	2								passerby354b	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
½ðÏä×Ó03	3	6	2								passerby354c	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
½ðÏä×Ó04	3	6	2								passerby354d	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
½ðÏä×Ó05	3	6	2								passerby354e	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÒøÏä×Ó01	3	6	2								passerby354f	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÒøÏä×Ó02	3	6	2								passerby354g	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÒøÏä×Ó03	3	6	2								passerby354h	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÒøÏä×Ó04	3	6	2								passerby354i	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÒøÏä×Ó05	3	6	2								passerby354j	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÒøÏä×Ó06	3	6	2								passerby354k	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Í­Ïä×Ó01	3	6	2								passerby354l	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Í­Ïä×Ó02	3	6	2								passerby354m	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Í­Ïä×Ó03	3	6	2								passerby354n	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Í­Ïä×Ó04	3	6	2								passerby354o	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Í­Ïä×Ó05	3	6	2								passerby354p	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Ä¾Ïä×Ó01	3	6	2								passerby354q	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Ä¾Ïä×Ó02	3	6	2								passerby354r	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Ä¾Ïä×Ó03	3	6	2								passerby354s	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Ä¾Ïä×Ó04	3	6	2								passerby354t	0	0	0	0	0	36	40	24	10	10	10																																								800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
C­êng Nh©n	0	5	0				258				enemy149	0	0	0	0	0	36	36	27	11	19	15	53	1|0	53	1|0	53	1|0	53	1|0		\script\npclevelscript\qianbaoku.lua	0	0	0	0	100	0	0	999999	0|0	100	0	0	3300	100	0	0	800	100	0	0	234	100	0	0	234	12	12	15	15	700	100	800	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85		100		12	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0	547	0|60
Óà¿Õ¿Õ(¶Ô»°)	3	6	0				218				enemy109	0	0	0	0	0	28	28																																																																				100																
Óà¿Õ¿Õ(Õ½¶·)	0	5	0				218				enemy109	0	0	0	0	0	30	35					53	1|0	53	1|0	53	1|0	53	1|0		\script\npclevelscript\task_killboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	3300	100	0	0	1700	100	0	0	234	100	0	0	234	12	12	15	15	1500	100	1500	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85		100		6	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0	547	0|60
§­êng BÊt NhiÔm	0	5	1				263				boss019	0	0	0	0	0	28	30	28	11	16	13	302	0|10	351	0|10	339	0|10	342	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	6000	100	0	0	1600	100	0	0	0	100	0	0	0	12	12	18	18	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|100	0|0	0|0	0|100	0|0	0|0	0|0	0|0	0|0	0|0	51	0|30	297	0|60
Gia LuËt TÞ Ly	0	5	3				165				boss011	0	0	0	0	0	37	38	20	11	10	10	715	0|10	361	0|10	362	0|10	362	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	6000	100	0	0	2000	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|800	0|0	0|0	146	0|20	297	0|60
M¹nh tinh:	0	5	3				165				boss012	0	0	0	0	0	37	38	20	11	10	10	357	0|10	357	0|10	359	0|10	359	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	5000	100	0	0	1800	100	0	0	0	100	0	0	0	12	12	12	12	1800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85		100		6	0|100	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	86	0|20	297	0|60
M¹nh Th­¬ng L­¬ng	0	5	3				165				boss012	0	0	0	0	0	37	38	20	11	10	10	357	0|10	128	0|10	359	0|10	714	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	2000	100	0	0	1600	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|100	0|0	0|0	0|0	0|0	0|0	0|0	0|200	0|0	0|0	86	0|20	297	0|60
Méc V« Ng«n	0	5	0				204				enemy095	0	0	0	0	0	24	30					353	0|10	353	0|10	355	0|10	711	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	2800	100	0	0	1600	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85		100		3	0|200	0|0	0|30	0|100	0|0	0|0	0|0	0|0	0|0	0|0	86	0|20	297	0|60
Ò¶ÐÐ¼ó(¶Ô»°)	3	6	2				112				enemy003	0	0	0	0	0	24	33	20	11	23	17	368	0|10	716	0|10	365	0|10	365	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	5000	100	0	0	1800	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|200	0|300	159	0|20	297	0|60
DiÖp Hµnh KiÖm DiÖp Hµnh KiÖm	0	5	2				112				enemy003	0	0	0	0	0	24	33	20	11	23	17	368	0|10	716	0|10	365	0|10	365	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	5000	100	0	0	1800	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|200	0|300	159	0|20	297	0|60
TiÓu Nhan	3	6	2								boss086																																																			800		1000																						60		12	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Nh¹c Hoa l·o nh©n	0	5	0				189				enemy080	0	0	0	0	0	28	44					368	0|10	716	0|10	365	0|10	365	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	5000	100	0	0	1200	100	0	0	0	100	0	0	0	18	18	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|100	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	146	0|20	297	0|60
PhØ Nh©n	0	5	3				253				enemy144	0	0	0	0	0	18	45	40	9	21	14	53	1|0	53	1|0	53	1|0	53	1|0		\script\npclevelscript\qianbaoku.lua	0	0	0	0	100	0	0	999999	0|0	100	0	0	3300	100	0	0	800	100	0	0	234	100	0	0	234	12	12	15	15	700	100	800	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85		100		6	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0	547	0|60
Å®ÈË	3	6	0				209				enemy100	0	0	0	0	0	24	29	0	0	0	0	101	1|0	234	1|0.2	53	1|0.2	53	1|0.2			100	0	10	0	100	0.5	20	50	0|0.05	100	0.07	2.5	10	100	0.1	2.5	10	100	1	1	1	100	1	1	1	6	6	18	18	400	50	700	2	50	20	60	40	60	0	0	10	0	0|0.5	0|0.5	0|0.6	0|0.5	0|0	75	75	90	75	60	1080	100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Ngu Do·n V¨n	3	6	0				146				enemy003	0	0	0	0	0	38	38																																												400		700																						100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
Hoµn Nhan Kh¶ Hû	0	5	3				115				enemy006	0	0	0	0	0	24	27	21	10	24	12	715	0|10	361	0|10	362	0|10	362	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	6000	100	0	0	2000	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|800	0|0	0|0	146	0|20	297	0|60
TuyÒn C¬ Tö 	0	5	4				165				boss017	0	0	0	0	0	37	38	20	11	10	10	717	0|10	372	0|10	375	0|10	375	0|10		\script\npclevelscript\makeboss.lua	100	0	0	0	100	0	0	999999	0|0	100	0	0	2000	100	0	0	1600	100	0	0	0	100	0	0	0	12	12	12	12	800	100	2000	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	85	85	85	85	85	1080	100		3	0|100	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|100	0|200	86	0|20	297	0|60
ThuyÒn Phu	3	6	0								passerby044	0	0	0	0	0	32	32																																												400		700													0|0									100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
NguyÖt Ca Vâ VÖ	3	6	0				212				enemy103	0	0	0	0	0	30	30																																												400		700																						100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
NguyÖt Ca KiÕm ThÞ	3	6	0				213				enemy104	0	0	0	0	0	30	31																																												400		700																						100		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÔÂ¸èµºÖ÷£¨¶Ô»°£©	3	6	0								boss093	0	0	0	0	0	27	45																																												400		700																						160		36	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0		0|0
ÔÂ¸èµºÖ÷£¨½×¶ÎÒ»£©	0	5	0								boss093												336	0|20	337	0|20	328	0|20	380	0|20		\script\npclevelscript\makeboss.lua	0	0	0	0	100	0	0	1800000	0|0	100	0	0	3300	100	0	0	800	100	0	0	234	100	0	0	234	12	12	15	15	700	100	800	1	50	25	25	25	25	30	50	0	0	0|75	0|75	0|75	0|75	0|75	95	95	95	95	95		160		6	0|200	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0	0|0		0|0	547	0|60
