ID	STRING
14393	H¶o huynh, lÇn sau h·y ®Õn ch¬i víi TuyÕt Y.
14394	Ng­¬i thËt lµ nh©n tµi hiÕm cã, hy väng chóng ta sÏ lµ huynh ®Ö chø kh«ng ph¶i kÎ thï, cã c¬ héi ta sÏ tiÕn cö ng­¬i víi Phô v­¬ng, phôc vô cho §¹i Kim ta, cho tªn hoµng ®Õ Nam triÒu kia ph¶i ®Òn m¹ng chø?
14395	Gi¸o chñ Thiªn NhÉn gi¸o lµ quèc s­ §¹i Kim ta, Phô v­¬ng rÊt quı träng «ng ta, v× thÕ cho ta gia nhËp bæn gi¸o lµm §­êng chñ nh­ b©y giê.
14396	Phong §­êng §­êng chñ Tèt qu¸, nh­ng nghe nãi ®­êng ®Õn TÇn L¨ng rÊt nguy hiÓm, nhiÒu ng­êi ®i t×m ch©u b¸u ph¶i bá m¹ng, ng­¬i cã thÓ ®Õn BiÖn Kinh ®i xa phu, nh­ng <color=Red>¤ §µn Chñ<color> th«ng th¹o khu vùc T©y B¾c, ng­¬i cã thÓ nhê h¾n ®­a ng­¬i ®i.
14397	..........… 
14398	Ng­¬i thËt tµi, lo¹i ®¸ quı thÕ nµy mµ còng t×m ®­îc! MÉu hËu h¼n sÏ rÊt thİch chiÕc ¸o ngäc!
14399	Hßm s¸ch mËt cña Thiªn NhÉn ta giao cho ng­¬i, nÕu tõ chèi ta sÏ giÕt ng­¬i, quyÕt kh«ng nuèt lêi.
14400	§· nh­ vËy, t¹i h¹ kh«ng thÓ kh«ng nhËn lêi.
14401	§­îc!lÇn sau nhí ®Õn th¨m TuyÕt Y!
14402	Theo tin b¸o vÒ, träng thÇn Th¸i Uı cña TriÒu ®×nh <color=Red>LiÖu Kú<color> vèn lµ gi¸n ®iÖp cña Tèng triÒu, tuy «ng ta ®· c¸o l·o håi h­¬ng, nh­ng còng kh«ng thÓ ®Ó «ng ta rêi khái Kim quèc. Tin tøc cho biÕt, LiÖu Kú chuÈn bŞ theo ®­êng <color=Red>KiÕm C¸c<color> vÒ Tø Xuyªn, ta ph¸i ng­¬i ®i tiªu diÖt h¾n, nhÊt ®Şnh ph¶i biÕn KiÕm C¸c Thôc §¹o thµnh må ch«n th©y h¾n!
14403	§©y lµ bøc mËt th­ thuéc h¹ lÊy ®­îc trªn ng­êi LiÖu Kú.
14404	LuyÖn binh ngh×n ngµy, dïng trong mét trËn, chØ cÇn toµn t©m toµn ı phông mÖnh bæn gi¸o, bæn gi¸o sÏ kh«ng b¹c ®·i ng­¬i!
14405	Tin b¸o <color=Red>LiÖu Kú<color> ®· ®Õn <color=Red>Táa V©n §éng<color> ë KiÕm C¸c Thôc §¹o, ®Şa h×nh ë ®ã rÊt phøc t¹p, ng­¬i cã thÓ ®­a İt tiÒn ®Ó <color=Red>¤ §µn Chñ<color> ®­a ng­¬i ®i, h·y ®i nhanh ®i!
14406	Nh÷ng kÎ ph¶n béi bæn gi¸o, ha ha…Ta quyÕt cho bän chóng sèng kh«ng §­îc!chÕt còng kh«ng xong!
14407	NghÜ kü ch­a? Muèn ë l¹i ®©y, hay Nam h¹ Trung Nguyªn?
14408	Ng­¬i lµ ai? Ch¼ng lÏ lµ gi¸n ®iÖp cña Trung Nguyªn?
14409	Tin b¸o <color=Red>LiÖu Kú<color> ®· ®Õn <color=Red>Táa V©n §éng<color> ë KiÕm C¸c Thôc §¹o, ®Şa h×nh ë ®ã rÊt phøc t¹p, ng­¬i cã thÓ ®­a İt tiÒn ®Ó <color=Red>¤ §µn Chñ<color> ®­a ng­¬i ®i, h·y ®i nhanh ®i!
14410	ChuyÖn nhá nµy mµ ng­¬i còng lµm kh«ng xong, bæn gi¸o nu«i ng­¬i ®Ó lµm g×?
14411	Lµm thËt tèt! LÇn nµy ng­¬i ®· lËp c«ng lín, ta nhÊt ®Şnh sÏ nãi tèt ng­¬i víi Gi¸o chñ!
14412	<color=Red>Tinh §µn §µn Chñ Phông HÊp Nh­<color> bŞ qu©n Tèng b¾t giam t¹i <color=Red>tßa th¸p s¾t<color> ë <color=Red>BiÖn Kinh<color>, nÕu qu©n Tèng moi ®­îc bİ mËt g× tõ miÖng «ng ta, sÏ lµm nguy ®Õn ®¹i nghiÖp cña bæn gi¸o, v× vËy b»ng mäi gi¸, ng­¬i ph¶i cøu ®­îc Phông HÊp Nh­ vÒ.
14413	<color=Red>ThiÕt Th¸p ë BiÖn Kinh<color> giam <color=Red>Phông HÊp Nh­<color> cã <color=Red>ba c¬ quan<color>, më ®­îc tÊt c¶ míi cã thÓ cøu ®­îc Phông HÊp Nh­, h·y nhí b»ng bÊt cø gi¸ nµo, còng kh«ng thÓ ®Ó Phông HÊp Nh­ r¬i vµo tay qu©n Tèng!
14414	Ng­êi míi cña bæn gi¸o xuÊt hiÖn rÊt nhiÒu, lóc nµo còng cã chuyÖn tranh th¾ng thua, c¶nh gi¸c mét chót còng kh«ng thõa ®©u.
14415	§îi l©u nh­ vËy, cuèn s¸ch mËt cña §­êng M«n nµy qu¶ kh«ng phô ta!
14416	A! Qu¶ nhiªn lµ kh«ng khã, ®¸ng tiÕc thiªn h¹ l¹i kh«ng ai nghÜ ra.
14417	§oan Méc tiªn sinh, ng­êi xem cã thÓ hiÓu vâ c«ng trong cuèn s¸ch mËt §­êng M«n nµy kh«ng?
14418	S¸ch mËt nµy viÕt qu¸ râ rµng råi, cã g× mµ kh«ng hiÓu?
14419	Qu¶ thùc kh«ng d¸m giÊu, ta tr­íc giê xem rÊt İt s¸ch, vËy nªn kh«ng hiÓu.
14420	NÕu ®· nh­ vËy, cã g× kh«ng hiÓu th× ng­¬i cø hái l·o phu.
14421	............
14422	...............… 
14423	............
14424	...............… 
14425	§îi l©u nh­ vËy, cuèn s¸ch mËt cña §­êng M«n nµy qu¶ kh«ng phô ta!
14426	Nh÷ng ng­êi thµnh c«ng, kh«ng cÇn c©u nÖ tiÓu tiÕt, lµm viÖc g× còng tr«ng tr­íc ngã sau sÏ khã thµnh c«ng.
14427	Vâ c«ng vèn kh«ng chİnh kh«ng tµ, chØ cã m¹nh yÕu. Trong thiªn h¹, chØ kÎ m¹nh míi cã thÓ tån t¹i.
14428	<color=Red>ThiÕt Th¸p ë BiÖn Kinh<color> giam <color=Red>Phông HÊp Nh­<color> cã <color=Red>ba c¬ quan<color>, më ®­îc tÊt c¶ míi cã thÓ cøu ®­îc Phông HÊp Nh­, h·y nhí b»ng bÊt cø gi¸ nµo, còng kh«ng thÓ ®Ó Phông HÊp Nh­ r¬i vµo tay qu©n Tèng!
14429	Ng­¬i vèn lµ Ch­ëng Kú Sø cña bæn gi¸o, mét viÖc nhá thÕ nµy lµm còng kh«ng xong, cßn lµm ®­îc g× n÷a?
14430	Ng­¬i tuy lµ ®Ö tö míi nh­ng cã thÓ ®¶m ®­¬ng viÖc hÖ träng, bæn gi¸o rÊt cÇn nh÷ng ng­êi ®¾c lùc nh­ ng­¬i, ta sÏ nãi víi Gi¸o chñ ®Ó s¾c phong cho ng­¬i.
14431	Nhê ng­¬i thay ta chuyÓn lêi cho BÊt NhiÔm C«ng Tö, nãi §oan Méc DuÖ ta quyÕt kh«ng lµm ngµi thÊt väng. 
14432	§­îc! T¹i h¹ còng xin ®a t¹ tiÒn bèi võa råi ®· chØ d¹y. 
14433	RÊt tèt! nhê ng­¬i thay ta chuyÓn lêi cho BÊt NhiÔm C«ng Tö, nãi §oan Méc DuÖ ta quyÕt kh«ng lµm ngµi thÊt väng. 
14434	§éc C« KiÕm bŞ mÊt trİ µ? Bæn gi¸o vèn lµ §¹i Kim quèc gi¸o, §éc C« KiÕm ph¸i ng­¬i ®Õn hái l·o phu chuyÖn nµy. §­îc! Ng­¬i nãi l¹i víi §éc C« KiÕm r»ng: C¸c ng­êi chØ lµ lò qu©n « hîp, d¸m chèng víi ®¹i qu©n hïng m¹nh cña §¹i Kim, h·y lo chuyÖn hËu sù tr­íc råi h·y nãi! Ha ha ha!
14435	Th¸nh th­ cña bæn gi¸o lµ cuèn s¸ch ghi râ vÒ quèc gi¸o cña §¹i Kim-- <color=Red>cuèn s¸ch da dª<color> cña T¸t M·n Gi¸o Kinh V¨n, cuèn s¸ch nµy ®­îc Gi¸o chñ cÊt giÊu t¹i <color=Red>Th¸nh §éng<color>, nghe nãi ai vµo Th¸nh §éng sÏ kh«ng cã ®­êng vÒ. Ng­¬i vèn lµ Hé Gi¸o Ph¸p V­¬ng cña bæn gi¸o, cã d¸m vµo Th¸nh §éng lÊy cuèn s¸ch ®ã kh«ng?
14436	RÊt tèt! b©y giê ng­¬i cã thÓ vµo Th¸nh §éng lÊy cuèn s¸ch da dª mang vÒ ®©y.
14437	§©y qu¶ nhiªn lµ Th¸nh th­ cña bæn gi¸o! Tèt! Tèt! L·o phu ®· kh«ng nh×n lÇm ng­êi, víi tr×nh ®é vâ c«ng còng nh­ lßng cam ®¶m cña ng­¬i hiÖn giê, cã ngµy sÏ lµm nªn nh÷ng chuyÖn kinh thiªn ®éng ®Şa! Hy väng sau khi ng­¬i xuÊt s­, sÏ kh«ng trë thµnh kÎ thï cña l·o phu! Ha ha ha!
14438	Chóc mõng b¹n cã thÓ xuÊt s­! B¹n ®­îc phong lµ T¸t M·n Ph¸p S­ cña Thiªn NhÉn gi¸o, tõ nay vÒ sau cã thÓ tù do hµnh tÈu giang hå! Hy väng b¹n sÏ ph¸t huy n¨ng lùc, ph¸t triÓn tiÒn ®å!
14439	Tr­íc khi vµo <color=Red>Th¸nh §éng<color> lÊy <color=Red>cuèn s¸ch da dª<color>, ng­¬i ph¶i ®Õn <color=Red>BiÖn Kinh<color> t×m <color=Red>n¨m thanh ®o¶n kiÕm<color> ®ang l­u l¹c.
14440	<color=Red>cuèn s¸ch da dª<color> ë phİa sau trong <color=Red>Th¸nh §éng<color>.
14441	X­a nay, quyÒn cao chøc träng lu«n hÊp dÉn mäi ng­êi, n¨m x­a Th¸nh Th­îng tuy rÊt ©n sñng ta, nh­ng vÉn cã lßng ®è kş, nÕu kh«ng sao l¹i ph¸i ThÊt c«ng chóa ®Õn bæn gi¸o lµm mét §­êng chñ nhá nhoi nµy? ¤i! L·o phu kh«ng hÒ hæ thÑn l­¬ng t©m, nh­ng còng kh«ng qu¶n næi nh÷ng lêi phØ b¸ng dÌm pha!
14442	C¸i Bang vµ Thiªn NhÉn x­a nay vèn kh«ng ®éi trêi chung! NÕu ng­¬i ®· quyÕt t©m gia nhËp C¸i bang, ta kh«ng cßn g× ®Ó nãi!
14443	Th­a Gi¸o chñ, nh÷ng ng­êi xuÊt s­ råi cã thÓ quay trë l¹i m«n ph¸i tiÕp tôc phông sù kh«ng?
14444	§· chuÈn bŞ ®ñ 5 v¹n l­îng ch­a?
14445	ThËt lµ hËu sinh kh¶ óy! Víi tr×nh ®é vâ c«ng còng nh­ lßng cam ®¶m cña ng­¬i, sÏ cã ngµy lµm nªn nh÷ng chuyÖn kinh thiªn ®éng ®Şa! Hy väng sau khi ng­¬i xuÊt s­, sÏ kh«ng trë thµnh kÎ thï cña l·o phu!
14446	ChØ cÇn nh÷ng ai cã tµi, thËt lßng muèn gia nhËp bæn gi¸o, bæn gi¸o s½n sµng hoan nghªnh.
14447	LÇn nµy S­ phô bÕ m«n khæ luyÖn mÊy ngµy, s¸ng t¹o ra mét chiªu thøc míi, b©y giê truyÒn cho ng­¬i, ng­¬i häc xong h·y vÒ nghØ ng¬i, tr¸nh bŞ tæn th­¬ng kinh m¹ch.
14448	Ng­¬i cã muèn ®i Nam triÒu th¨m dß t×nh h×nh?
14449	Tèt! Nhí ®õng sa vµo nh÷ng c¸m dç cña Nam triÒu. 
14450	§· thÕ, h·y phÕ bá vâ c«ng, ng­¬i thİch thÕ nµo sÏ nh­ thÕ ®ã. 
14451	Ng­¬i nãi muèn quay l¹i bæn gi¸o ­?
14452	§Ó nhí ®Õn qu¸ tr×nh ph¸t triÓn tõ gian khæ cña bæn gi¸o, bæn gi¸o quy ®Şnh nh÷ng ®Ö tö ngao du giang hå nh­ ng­¬i muèn quay trë l¹i ph¶i giao nép 50000 l­îng. 
14453	V©ng, ®Ö tö ®· ®em 5 v¹n l­îng ®Õn.
14454	Sau nµy sÏ quay vÒ phôc vô bæn gi¸o, cßn b©y giê vÉn cßn chuyÖn t¹i h¹ ch­a lµm xong. 
14455	RÊt tèt! Ng­¬i ®· trë thµnh Kı danh ®Ö tö cña bæn gi¸o. Ta sÏ ®Ò cö ng­¬i víi Th¸nh Gi¸o Tr­ëng L·o cña bæn gi¸o, ®õng lµm ta thÊt väng.
14456	Sao? Ng­¬i chØ ®em bao nhiªu ng©n l­îng th«i sao?
14457	Xin lçi! §Ó ta kiÓm tra l¹i.
14458	õ, nhanh lªn!
14459	L·o phu qu¶ kh«ng nh×n lÇm ng­êi, ng­¬i qu¶ cã lßng can ®¶m! Nh­ng tr­íc khi vµo Th¸nh ®éng, ph¶i t×m ®­îc <color=Red>5 thanh ®o¶n kiÕm<color> l­u l¹c ë <color=Red>BiÖn Kinh<color> cho ta.
14460	 LÏ nµo ng­¬i kh«ng chó träng h­ danh sao?
14461	B¹n ch­a ®­a 5 thanh ®o¶n kiÕm cho Hoµn Nhan Hïng LiÖt, ch­a thÓ vµo Th¸nh ®éng.
14462	§©y lµ Th¸nh ®éng Thiªn NhÉn gi¸o, nh÷ng ng­êi ®· vµo kh«ng thÓ trë ra.
14463	Trªn <color=Red>Hoa S¬n<color> cã giÊu mét thanh <color=Red>Vò V­¬ng KiÕm<color>, ai lÊy ®­îc thanh kiÕm Êy cho bæn gi¸o sÏ ®­îc träng th­ëng!
14464	<color=Red>Vò V­¬ng KiÕm<color> ®­îc giÊu trªn <color=Red>Hoa S¬n<color>, tõ ®©y ®Õn Hoa S¬n xa x«i hiÓm trë, ng­¬i ph¶i cÈn thËn!
14465	C«ng lao ng­¬i t×m ®­îc Vò V­¬ng KiÕm, bæn gi¸o sÏ ghi nhí, sÏ kh«ng b¹c ®·i ng­¬i!
14466	V× c«ng lao ng­¬i lËp cho bæn gi¸o, bæn gi¸o nhËn ng­¬i lµm ®Ö tö!
14467	Ng­¬i muèn ®i vÒ ph­¬ng Nam µ? Cao thñ vâ l©m Trung Nguyªn nhiÒu v« sè, h·y suy nghÜ kü tr­íc khi ®i.
14468	Ng­¬i biÕt kh«ng? Phong §­êng §­êng Chñ chİnh lµ ThÊt c«ng chóa cña ®­¬ng kim Hoµng ®Õ §¹i Kim, ch¼ng nh÷ng xinh ®Ñp mµ vâ nghÖ còng cao c­êng.
14469	Tõ ®©y ®Õn Hoa S¬n xa x«i hiÓm trë, ng­¬i cã thÓ ®Õn <color=Red>BiÖn Kinh<color>, ®i xa phu ®Õn <color=Red>Ph­îng T­êng<color>gÇn Hoa S¬n, còng cã thÓ nhê <color=Red>NhËt NguyÖt §µn Chñ Chñ ¤ Hîp T¸t<color> cña bæn gi¸o ®­a ng­¬i ®i.
14470	Lóc nµo còng cã ng­êi muèn lÊy Vò V­¬ng KiÕm ®Ó ®­îc träng th­ëng.
14471	V× c«ng lao ng­¬i lËp cho bæn gi¸o, bæn gi¸o nhËn ng­¬i lµm ®Ö tö!
14472	Bän ph­¬ng Nam gian tr¸, lÇn nµy m­u kÕ ly gi¸n cña bän ta còng kh«ng kĞm. Ha ha, huynh ®Ö bän chóng t­¬ng tµn ®Ó lé tuyÖt häc cho chóng ta biÕt, Nam triÒu ®· hÕt nh©n tµi, cßn g× ®¸ng sî n÷a?
14473	Nghe nãi lÇn tr­íc giÕt vµi tªn ThiÕu L©m lµm bän chóng vµ §­êng M«n l©m vµo khñng ho¶ng, lÇn nµy l¹i giÕt thªm.....õm, C¸i Bang tr­íc giê vÉn chèng ®èi bän ta, lÇn nµy sÏ xö ®Ö tö C¸i Bang. §óng råi, sÏ phôc kİch chóng ë TiÕn Cóc ®éng.
14474	Ng­¬i lµ ai? §Õn ®©y lµm g×?
14475	T¹i h¹ míi ®Õn, ®ét nhiªn gÆp ®­îc Thiªn h¹ ®Ö tø cao thñ oai phong lÉm liÖt NhËt NguyÖt §µn Chñ, nhÊt thêi kİch ®éng. L©u råi kh«ng gÆp §µn Chñ, ngµy cµng thÊy oai phong.
14476	Ha ha, ha ha, ®­îc l¾m.
14477	Êy da…..MÊt hÕt råi! Kh«ng cßn mÆt mòi nµo n÷a.....
14478	Cã chuyÖn g× vËy?
14479	Ta, ta bŞ øc hiÕp råi!
14480	¤ §µn Chñ vâ c«ng c¸i thÕ, ai d¸m øc hiÕp ngµi?
14481	L¹i mét ®øa trÎ n÷a!
14482	Mét ®øa trÎ?
14483	Ta võa gÆp mét ®øa trÎ ë khu rõng phİa §«ng, tªn tiÓu quû ®ã hái ta mét c©u, nh­ng ta kh«ng c¸ch nµo tr¶ lêi ®­îc nªn ®· thua nã NhËt NguyÖt Song Lu©n! ChuyÖn nµy nÕu bŞ ®ån ra ngoµi ch¾c ch¾n sÏ bŞ ng­êi c­êi chª. Tuy ta vâ c«ng cao c­êng, nh­ng kh«ng thÓ lÊy l¹i ®­îc,lµm sao cßn cã thÓ nh×n mÆt ai trªn giang hå n÷a?
14484	VÊn ®Ò lµ thÕ nµo?
14485	Muèn ta ®­a ng­¬i ®Õn l¨ng TÇn Thñy Hoµng kh«ng? Kh«ng vÊn ®Ò g×, chØ cÇn 500 l­îng th«i!
14486	Muèn ta ®­a ng­¬i ®Õn l¨ng TÇn Thñy Hoµng kh«ng? Kh«ng vÊn ®Ò g×, chØ cÇn 700 l­îng th«i!
14487	Tªn tiÓu quû ®ã ë <color=Red>c¸nh rõng phİa §«ng<color>, phiÒn ng­¬i gi¸o huÊn nã!
14488	Tuy vâ c«ng ng­¬i kh«ng b»ng ta, nh­ng nÕu gióp ta lÊy l¹i ®­îc NhËt NguyÖt Song Lu©n, ta rÊt c¶m kİch!
14489	BiÕt ta lµ ai kh«ng? Ta chİnh lµ Thiªn h¹ ®Ö tø cao thñ oai phong lÉm liÖt ¤ Hîp T¸t!
14490	Thiªn h¹ ®Ö tø th«i sao?
14491	§óng, ®Ö nhÊt chİnh lµ Gi¸o chñ, ngoµi Gi¸o chñ, Gia LuËt TŞ Ly vµ §oan Méc DuÖ ra, vâ c«ng cña ta lµ lîi h¹i nhÊt! ThÕ nµo? Ng­¬i cã phôc kh«ng? NÕu kh«ng phôc ta sÏ cho ng­¬i nÕm sù lîi h¹i cña NhËt NguyÖt Song Lu©n!
14492	§­îc råi! §­îc råi!
14493	Muèn ta ®­a ng­¬i ®Õn l¨ng TÇn Thñy Hoµng kh«ng? Kh«ng vÊn ®Ò g×, chØ cÇn 500 l­îng th«i!
14494	Ng­¬i muèn ®i µ? Ta sÏ nhí ng­¬i ®Êy, huhuhu….
14495	BiÕt ta lµ ai kh«ng? Ta chİnh lµ Thiªn h¹ ®Ö tø cao thñ oai phong lÉm liÖt ¤ Hîp T¸t!
14496	Thiªn h¹ ®Ö tø th«i sao?
14497	§óng, ®Ö nhÊt chİnh lµ Gi¸o chñ, ngoµi Gi¸o chñ, Gia LuËt TŞ Ly vµ §oan Méc DuÖ ra, vâ c«ng cña ta lµ lîi h¹i nhÊt! ThÕ nµo? Ng­¬i cã phôc kh«ng? NÕu kh«ng phôc ta sÏ cho ng­¬i nÕm sù lîi h¹i cña NhËt NguyÖt Song Lu©n!
14498	§­îc råi! §­îc råi!
14499	Cã mét con tr©u ë h­íng B¾c, tr­íc tiªn quay vÒ phİa ph¶i 3 vßng, råi quay ra phİa sau 3 vßng, sau ®ã l¹i quay vÒ phİa ph¶i, vËy lóc nµy ®u«i cña nã ë h­íng nµo?
14500	VËy lµ ng­¬i còng kh«ng biÕt µ, thËt lµ ngèc!
14501	Ha ha ha, c©u ®è nµy thËt ®¬n gi¶n! BÊt kÓ c¸i ®Çu h­íng vÒ h­íng nµo, th× c¸i ®u«i còng h­íng xuèng ®Êt th«i!
14502	¤i! Ng­¬i thËt th«ng minh! VËy ng­¬i gióp ta ®i gi¸o huÊn tªn nhãc Êy, lÊy <color=Red>NhËt NguyÖt Song Lu©n<color> gióp ta.
14503	Xem nh­ ta cÇu xin ng­¬i ®Êy, ng­¬i cã gióp kh«ng?
14504	Tèt qu¸! Tªn nhãc ®ã ë <color=Red>c¸nh rõng phİa §«ng<color>, h·y thay ta gi¸o huÊn nã!
14505	NÕu ng­¬i kh«ng gióp ta, ta biÕt t×m ai ®©y, huhuhu…..
14506	Ng­¬i gióp ta lÊy l¹i NhËt NguyÖt Song Lu©n, thËt ®óng lµ ©n nh©n cøu m¹ng cña ta! Kh«ng, kh«ng, ng­êi lµ phô mÉu t¸i sinh cña ta!
14507	Kh«ng tiÒn b¹c nµo cã thÓ mua ®­îc ta, Thiªn h¹ ®Ö tø cao thñ oai phong lÉm liÖt NhËt NguyÖt §µn Chñ ¤ Hîp T¸t.
14508	Chót tiÒn thÕ nµy th× mua ®­îc g×?
14509	Ai còng biÕt, kh«ng tiÒn b¹c nµo cã thÓ mua ®­îc ta, Thiªn h¹ ®Ö tø cao thñ oai phong lÉm liÖt NhËt NguyÖt §µn Chñ ¤ Hîp S¸t.
14510	§· nghe qua c©u ph¸ tµi tiªu tai ch­a? Chót tiÒn thÕ nµy th× mua ®­îc g×? CÈn thËn kÎo mÊt m¹ng trªn ®­êng ®Êy!
14511	Ai còng biÕt, kh«ng tiÒn b¹c nµo cã thÓ mua ®­îc ta, Thiªn h¹ ®Ö tø cao thñ oai phong lÉm liÖt NhËt NguyÖt §µn Chñ ¤ Hîp S¸t.
14512	§i ®­êng cÈn thËn nhĞ, ha ha!
14513	Anh b¹n nhá, tr¶ l¹i NhËt NguyÖt Song Lu©n cho ta, ®­îc kh«ng?
14514	Muèn ta tr¶ l¹i NhËt NguyÖt Song Lu©n còng §­îc!nh­ng ®Ó xem huynh cã th«ng minh h¬n ng­êi võa råi kh«ng ®·?
14515	C©u ®è lÇn nµy cña ta sÏ kh¸c, nghe kü nhĞ:
14516	A! TiÓu Hoµng! TiÓu Kh«i! Bän ng­¬i ch¼ng kh«n lanh g× c¶, lÇn sau kh«ng ®­îc ch¹y lung tung n÷a! Hai c¸i b¸nh xe nµy kh«ng ¨n ®­îc còng kh«ng mÆc ®­îc,chØ ®­îc c¸i ®Ñp mét chót chø thËt v« dông, chØ cã mÊy ng­êi ngu ngèc nµy míi cho lµ cña quı, th«i cÇm lÊy ®i.
14517	Huynh gióp ta t×m l¹i <color=Red>TiÓu Hoµng cÈu<color> vµ <color=Red>TiÓu Kh«i l­<color>, ta sÏ tr¶ NhËt NguyÖt Song Lu©n l¹i cho.
14518	Th«i cÇm l¹i NhËt NguyÖt Song Lu©n nµy ®i.
14519	TiÓu Hoµng vµ TiÓu Kh«i rÊt ®­îc viÖc vµ trung thµnh, cã thÓ nãi kh«ng thÓ con thó nµo h¬n ®­îc chóng!
14520	Ta cã con chã TiÓu Hoµng vµ con lõa TiÓu Kh«i, chóng nã rÊt th«ng minh, lµ b¹n ®­êng tèt nhÊt cña ta.
14521	Mét nhµ cã 3 anh em, trong ®ã chØ mét ng­êi thİch nãi thËt, anh C¶ nãi anh Hai nãi dèi, anh Hai nãi em ót nãi dèi. Ng­êi em ót nghe ®­îc th× nãi c¶ anh C¶ vµ anh Hai ®Òu nãi dèi, vËy trong ba ng­êi ai lµ ng­êi nãi thËt?
14522	å.....Tuy huynh cã th«ng minh h¬n mét chót, nh­ng ngoµi ra còng ph¶i nhê huynh t×m gióp <color=Red>TiÓu Hoµng <color> vµ <color=Red>TiÓu Kh«i<color> ®i l¹c, ta míi tr¶ NhËt NguyÖt Song Lu©n.
14523	Huynh còng nh­ «ng kia, toµn ng­êi ngu ngèc c¶!
14524	Thiªn NhÉn Gi¸o<---->BiÖn Kinh
14525	Lo¹i hoa mµu nµy lµm sao kiÕm lîi ®­îc! Thµ ra ngoµi chiÕn tr­êng l­îm ®å cßn h¬n.
14526	Lµm ng­êi nªn thùc tÕ mét chót, ®õng häc tªn A H¾c Êy, lµm g× cã chuyÖn kh«ng lµm mµ ®­îc h­ëng phóc?
14527	¤ng nhµ t«i lµ th­¬ng gia ®i tõ Nam chİ B¾c, ®· l©u kh«ng vÒ, kh«ng biÕt b©y giê «ng Êy ®ang ë ®©u?
14528	Kh¸ch quan muèn cÇm ®å g×?
14529	Cã ®Ëu hò Ngò H­¬ng kh«ng?
14530	§Ö nhÊt ®Æc s¶n ë Chu Tiªn trÊn nµy chİnh lµ ®Ëu hò Ngò H­¬ng cña tiÓu qu¸n.
14531	Mêi kh¸ch quan vµo trong.
14532	§©y lµ ®Æc s¶n ë Chu Tiªn trÊn, ®­¬ng nhiªn lµ cã nh­ng gi¸ h¬i m¾c,100 l­îng b¹c.
14533	§­îc! Mét phÇn ®Ëu hò Ngò H­¬ng!
14534	Bæn qu¸n kh«ng mua b¸n lç vèn ®©u, khi nµo ®ñ tiÒn h·y quay l¹i.
14535	Kh¸ch quan muèn nghØ ng¬i kh«ng?
14536	ThÊy ®øc h¹nh cña L·o Chu ch­a? BŞ vî qu¶n lı nghiªm ngÆt nh­ vËy, xem ta ®©y ®Õn giê vÉn ch­a lÊy vî. C¸i g×? Kh«ng ®¸ng ®Ó khoe sao? Th«i cót ®i, ch­a vî cã g× lµ kh«ng tèt!
14537	L·o lµ L·o Chu?
14538	î~ chuyÖn g×?
14539	Phu nh©n l·o tr­îng gäi l·o quay vÒ.
14540	Ta nghÜ ®· th«ng, mÊy n¨m nay cuéc sèng kh«ng dÔ dµng g×, kh«ng cã g× th× ®õng quÊy rèi ta.
14541	TiÓu huynh ®µi, ®õng nghe lêi ng­êi phô n÷ kia, bŞ bän Man Di thèng trŞ, lµm sao cã ®­îc cuéc sèng th¸i b×nh?
14542	î ~ ®õng nh¾c ®Õn mô d¹ xoa Êy, ta lµm viÖc g× mô Êy còng muèn qu¶n, ta uèng chót r­îu còng kh«ng ®­îc µ?
14543	Tu m­êi n¨m míi ®­îc ngåi chung thuyÒn, tu tr¨m n¨m míi n»m chung gèi, ®· lµ vî chång ®ã lµ duyªn phËn, l·o h·y vÒ lµm hßa víi vî ®i.
14544	…..õm, th«i §­îc!còng lµ vî chång giµ c¶ råi, ta sÏ kh«ng c·i nhau víi vî n÷a.
14545	Ta ®îi chót míi quay vÒ, ë ®©y cã İt thuèc trŞ th­¬ng, xem ra ng­¬i lµ ng­êi luyÖn vâ, ta tÆng ng­¬i ®ã.
14546	Hõm, con hå ly tinh kia, û cã chót nhan s¾c, ®Şnh ®Õn c­íp chång ta h¶, thËt väng t­ëng!
14547	Nghe nãi ng­¬i nhÆt ®­îc chiÕc nhÉn. §ã lµ cña Song Song c« n­¬ng trong th«n ®¸nh r¬i, ng­¬i cã thÓ tr¶ l¹i kh«ng?
14548	 Ta ch¼ng cã g× ¨n c¶, ph¶i cho ta c¸i g× míi ®­îc.
14549	….. (Ng­¬i ch¼ng ph¶i ¨n c¬m sao?) ......Ng­¬i muèn g×?
14550	Ta muèn ¨n mét phÇn ®Ëu hò Ngò H­¬ng.
14551	Ng­¬i ®ßi hái nhiÒu qu¸ ®Êy.
14552	Muèn hay kh«ng muèn, ng­¬i tù quyÕt ®Şnh ®i.
14553	§Ëu hò Ngò H­¬ng cña ng­¬i ®©y.
14554	A! §óng lµ ®Ëu hò chİnh t«ng Chu Tiªn råi, th¬m qu¸!
14555	§­îc! VËy ®­a nhÉn cho ta.
14556	H·y bè thİ cho kÎ nghÌo nµy b¸t c¬m nguéi!
14557	N»m ph¬i n¾ng, b¾t con rËn. Nh÷ng lóc thÕ nµy, thÇn tiªn còng kh«ng ®æi!
14558	TiÓu n÷ lµm mÊt chiÕc nhÉn mÑ ®Ó l¹i råi, t×m hoµi kh«ng thÊy, ®ã lµ chiÕc nhÉn tiÓu n÷ thİch nhÊt.
