NpcAction	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
ktpasserby112	"22,1,111"	"22,1,111"	"22,1,111"										"22,1,111"	
ktpasserby113	"22,1,111"	"22,1,111"	"22,1,111"										"22,1,111"	
ktpasserby114	"128,8,167"	"128,8,167"	"112,8,167"										"112,8,167"	
ktpasserby115	"80,8,167"	"80,8,167"	"112,8,167"										"112,8,167"	
ktpasserby116	"80,8,278"	"80,8,278"	"96,8,167"										"96,8,167"	
ktpasserby117	"80,8,111"	"80,8,111"	"96,8,167"										"96,8,167"	
ktpasserby118	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby119	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby120	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby121	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby122	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby123	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby124	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby125	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby126	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby127	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby128	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby129	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby130	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby131	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby132	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby133	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby134	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby135	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby136	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby137	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby138	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby139	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby140	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby141	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby142	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby144	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby145	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby146	"20,1,100"	"20,1,100"	"20,1,100"										"20,1,100"	
ktpasserby147	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby148	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby149	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby150	"16,1,111"	"16,1,111"	"16,1,111"										"16,1,111"	
ktpasserby151	"9,1,111"	"9,1,111"	"9,1,111"										"9,1,111"	
ktpasserby152	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby153	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby154	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby155	"9,1,170"	"9,1,170"	"9,1,170"										"9,1,170"	
ktpasserby156	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby157	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby158	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby159	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby160	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby161	"20,1,50"	"20,1,50"	"20,1,50"										"20,1,50"	
ktpasserby162	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby163	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby164	"15,1,50"	"15,1,50"	"15,1,50"										"15,1,50"	
ktpasserby165	"10,1,60"	"10,1,60"	"10,1,60"										"10,1,60"	
ktpasserby167	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby168	"20,1,100"	"20,1,100"	"20,1,100"										"20,1,100"	
ktpasserby169	"20,1,100"	"20,1,100"	"20,1,100"										"20,1,100"	
ktpasserby170	"8,1,187"	"8,1,187"	"8,1,187"										"8,1,187"	
ktpasserby171	"8,1,187"	"8,1,187"	"8,1,187"										"8,1,187"	
ktpasserby172	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby173	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby174	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"	"10,1,180"
ktpasserby175	"20,1,50"	"20,1,50"	"20,1,50"										"20,1,50"	
ktpasserby176	"15,1,100"	"15,1,100"	"15,1,100"										"15,1,100"	
ktpasserby177	"20,1,100"	"20,1,100"	"20,1,100"										"20,1,100"	
ktpasserby178	"20,1,100"	"20,1,100"	"20,1,100"										"20,1,100"	
ktpasserby179	"112,8,167"	"112,8,167"	"112,8,167"	"80,8,90"	"80,8,90"	"80,8,90"	"80,8,90"						"112,8,167"	"80,8,90"
ktpasserby180	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby181	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby182	"15,1,111"	"15,1,111"	"15,1,111"										"15,1,111"	
ktpasserby183	"15,1,56"	"15,1,56"	"15,1,56"										"15,1,56"	
ktpasserby184	"15,1,56"	"15,1,56"	"15,1,56"										"15,1,56"	
ktpasserby185	"15,1,56"	"15,1,56"	"15,1,56"										"15,1,56"	
ktpasserby186	"15,1,56"	"15,1,56"	"15,1,56"										"15,1,56"	
ktpasserby187	"15,1,90"	"15,1,90"	"15,1,90"										"15,1,90"	
ktpasserby188	"10,1,111"	"10,1,111"	"10,1,111"										"10,1,111"	
ktpasserby189	"10,1,111"	"10,1,111"	"10,1,111"										"10,1,111"	
ktpasserby190	"10,1,100"	"10,1,100"	"10,1,100"										"10,1,100"	
ktpasserby191	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	"9,1,100"	
ktpasserby192	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"	"10,1,111"
ktpasserby193	"10,1,111"	"10,1,111"	"10,1,111"										"10,1,111"	
ktpasserby194	"10,1,111"	"10,1,111"	"10,1,111"										"10,1,111"	
ktpasserby195	"10,1,120"	"10,1,120"	"10,1,120"										"10,1,120"	
ktpasserby196	"10,1,111"	"10,1,111"	"10,1,111"										"10,1,111"	
ktpasserby197	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby198	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby199	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby200	"15,1,40"	"15,1,40"	"15,1,40"										"15,1,40"	
ktpasserby2007	passerby2007_st02.spr	passerby2007_st02.spr	passerby2007_st02.spr										passerby2007_st02.spr	
ktpasserby201	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby2017	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"
ktpasserby2018	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"
ktpasserby2019	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"
ktpasserby202	"15,1,70"	"15,1,70"	"15,1,70"										"15,1,70"	
ktpasserby203	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby204	"10,1,167"	"10,1,167"	"10,1,167"										"10,1,167"	
ktpasserby205	"10,1,167"	"10,1,167"	"10,1,167"										"10,1,167"	
ktpasserby206	"37,1,100"	"37,1,100"	"37,1,100"										"37,1,100"	
ktpasserby207	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	"15,1,100"	
ktpasserby208	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"	"14,1,80"
ktpasserby209	"15,1,30"	"15,1,30"	"15,1,30"										"15,1,30"	
ktpasserby210	"10,1,1"	"10,1,1"	"10,1,1"										"10,1,1"	
ktpasserby211	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby212	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby213	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby214	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby215	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby216	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby217	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby218	"1,1,0"	"1,1,0"	"1,1,0"										"1,1,0"	
ktpasserby219	"10,1,80"	"10,1,80"	"10,1,80"										"10,1,80"	
ktpasserby220	"10,1,80"	"10,1,80"	"10,1,80"										"10,1,80"	
ktpasserby221	"10,1,80"	"10,1,80"	"10,1,80"										"10,1,80"	
ktpasserby222	"10,1,80"	"10,1,80"	"10,1,80"										"10,1,80"	
ktpasserby223	"8,1,40"	"8,1,40"	"8,1,40"										"8,1,40"	
ktpasserby224	"8,1,40"	"8,1,40"	"8,1,40"										"8,1,40"	
ktpasserby225	"8,1,40"	"8,1,40"	"8,1,40"										"8,1,40"	
ktpasserby226	"8,1,40"	"8,1,40"	"8,1,40"										"8,1,40"	
ktpasserby227	"8,1,40"	"8,1,40"	"8,1,40"										"8,1,40"	
ktpasserby228	"48,8,200"	"48,8,200"	"48,8,200"	"96,8,80"	"96,8,80"	"96,8,80"	"96,8,80"		"48,8,180"				"48,8,200"	"96,8,80"
ktpasserby229	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby230	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby231	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby232	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby233	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby234	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby235	"10,1,150"	"10,1,150"	"10,1,150"										"10,1,150"	
ktpasserby237	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	
ktpasserby238	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	
ktpasserby239	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	
ktpasserby240	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	"24,8,222"	
ktpasserby241	"20,1,56"	"20,1,56"	"20,1,56"										"20,1,56"	
ktpasserby242	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby243	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby244	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby245	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby246	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby247	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby248	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby249	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby250	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby251	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby252	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby253	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby254	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby255	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby256	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby257	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby258	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby259	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby260	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby261	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby262	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby263	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby264	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby265	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby266	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby267	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby268	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby269	"20,1,56"	"20,1,56"	"20,1,56"										"20,1,56"	
ktpasserby270	"96,8,111"	"96,8,167"	"96,8,167"										"96,8,167"	
ktpasserby271	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby272	"8,1,1"	"8,1,1"	"8,1,1"										"8,1,1"	
ktpasserby273	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby274	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby275	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby276	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby277	"80,8,90"	"80,8,200"	"80,8,200"	"128,8,50"	"128,8,50"	"128,8,50"	"128,8,50"	"40,8,100"	"120,8,60"	"120,8,60"	"120,8,60"	"120,8,60"	"80,8,200"	"128,8,50"
ktpasserby278	"96,8,80"	"96,8,80"	"96,8,80"	"128,8,70"	"128,8,70"	"128,8,70"	"128,8,70"	"48,8,65"	"136,8,80"	"104,8,56"	"128,8,70"	"128,8,70"	"96,8,80"	"128,8,70"
ktpasserby279	"80,8,100"	"80,8,200"	"80,8,200"	"128,8,80"	"128,8,80"	"128,8,80"	"128,8,80"	"48,8,90"	"120,8,70"	"120,8,70"	"120,8,80"	"120,8,80"	"80,8,200"	"128,8,80"
ktpasserby280	"96,8,60"	"96,8,90"	"96,8,90"	"128,8,90"	"128,8,90"	"128,8,90"	"128,8,90"	"40,8,70"	"128,8,50"	"80,8,80"	"96,8,80"	"96,8,80"	"96,8,90"	"128,8,90"
ktpasserby281	"80,8,100"	"80,8,167"	"80,8,167"	"128,8,60"	"128,8,60"	"128,8,60"	"128,8,60"	"80,8,35"	"240,8,30"	"192,8,30"	"112,8,50"	"112,8,50"	"80,8,167"	"128,8,60"
ktpasserby282	"96,8,111"	"96,8,167"	"96,8,167"	"128,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"48,8,70"	"80,8,90"	"120,8,60"	"120,8,60"	"120,8,60"	"96,8,167"	"128,8,56"
ktpasserby283	"80,8,120"	"80,8,120"	"128,8,100"	"128,8,60"	"128,8,60"	"128,8,60"	"128,8,60"						"128,8,100"	"128,8,60"
ktpasserby284	"16,1,56"	"11,1,111"	"11,1,111"										"11,1,111"	
ktpasserby285	"96,8,120"	"96,8,80"	"96,8,80"										"96,8,80"	
ktpasserby286	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby287	"10,1,100"	"10,1,100"	"10,1,100"										"10,1,100"	
ktpasserby288	"10,1,100"	"10,1,100"	"10,1,100"										"10,1,100"	
ktpasserby289	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby290	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby291	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby292	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby293	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby294	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby295	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby296	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby297	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby298														
ktpasserby299	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby300	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby301	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby302	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby303	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby304	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby305	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby306	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby307	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby308	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby309	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby310	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby311	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby312	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby313	"10,1,250"	"10,1,250"	"10,1,250"					"10,1,250"	"15,1,140"	"15,1,140"	"15,1,140"	"15,1,140"	"10,1,250"	"10,1,250"
ktpasserby314	"1,1,1"	"1,1,1"	"1,1,1"											
ktpasserby315	"96,8,80"	"96,8,80"	"96,8,80"	"80,8,80"	"80,8,80"	"80,8,80"	"80,8,80"							
ktpasserby316	"96,8,120"	"96,8,120"	"96,8,120"	"80,8,80"	"80,8,80"	"80,8,80"	"80,8,80"							
ktpasserby317	"12,1,80"	"12,1,80"	"12,1,80"											
ktpasserby318	"12,1,120"	"12,1,120"	"12,1,120"											
ktpasserby319	"96,8,1"	"96,8,1"	"96,8,1"											
ktpasserby320	"96,8,1"	"96,8,1"	"96,8,1"											
ktpasserby321	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby322	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby323	"12,1,3"	"12,1,3"	"12,1,3"										"12,1,3"	
ktpasserby324	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby325	"18,1,270"	"18,1,270"	"18,1,270"										"18,1,270"	
ktpasserby326		"16,1,80"	"16,1,80"	"104,8,80"	"104,8,80"	"104,8,80"	"104,8,80"						"16,1,80"	"104,8,80"
ktpasserby327	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby328	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby329	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby330	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby331	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby332	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby333	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby334	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby335	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby336	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby337	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby338	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby339	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby340	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"
ktpasserby341	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby342	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby343	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby344	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby345	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby346	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby347	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby348	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby349	"9,1,130"	"9,1,130"	"9,1,130"										"9,1,130"	
ktpasserby350	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby351	"8,1,150"	"8,1,150"	"8,1,150"										"8,1,150"	
ktpasserby352	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby353	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby354	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby355	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby356	"416,8,100"	"416,8,100"	"416,8,100"										"416,8,100"	
ktpasserby357	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"
ktpasserby358	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"
ktpasserby359	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"
ktpasserby360	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"
ktpasserby361	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"
ktpasserby362	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"	"12,1,120"
ktpasserby364	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby365	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby366	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby367	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby368	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby369	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby370	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby371	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktpasserby372	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"
ktpasserby374	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"									"1,1,1"	
ktpasserby375	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"									"1,1,1"	
ktpasserby376	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"									"1,1,1"	
ktpasserby377	"8,1,280"	"8,1,280"	"8,1,280"										"8,1,280"	
ktpasserby378	"10,1,250"	"10,1,250"	"10,1,250"										"10,1,250"	
ktpasserby379	"416,8,100"	"416,8,100"	"416,8,100"										"416,8,100"	
ktpasserby380	"416,8,100"	"416,8,100"	"416,8,100"										"416,8,100"	
