SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Hé ThÇn §¬n		1434		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jxf_pkitems.lua	attackratingenhance_v																																									Néi 5 phót, nÐ tr¸ch t¨ng 500 ®iÓm.
Hé T©m §¬n		1435		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jxf_pkitems.lua	attackspeed_v																																									Néi 5 phót, tèc ®é c«ng kÝch t¨ng 50 ®iÓm.
Hµnh KhÝ T¸n		1436		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jxf_pkitems.lua	coldres_p																																									Néi 5 phót, phßng b¨ng t¨ng 50%.
Hé KhÝ §¬n		1437		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jxf_pkitems.lua	lightingres_p																																									Néi 5 phót, phßng L«i t¨ng 50%.
L­u V©n T¸n		1438		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jxf_pkitems.lua	fireres_p																																									Néi 5 phót, phßng háa t¨ng 50%.
Hé Gi¸p §¬n		1439		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jxf_pkitems.lua	poisonres_p																																									Néi 5 phót, phßng ®éc t¨ng 50%.
Ng­ng ThÇn T¸n		1440		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr			0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\jxf_pkitems.lua	poisonres_p																																									Néi 5 phót, phßng ®éc t¨ng 50%.
Tô Lùc QuyÕt	hç trî bÞ ®éng 	1441		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_01.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\fourhorse.lua	enhancehit_rate	ninglijue		ninglijue																																						
Ng­ng T©m Chó	hç trî bÞ ®éng 	1442		3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_03.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\fourhorse.lua	block_rate	ningxinzhou		ningxinzhou																																						
Tham Lang	Vßng trßn  håi phôc thuéc tÝnh	1443		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_04.spr				197	2	1	2	0	400	0	0	0	2	7	1444	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\fourhorse.lua	skill_enhance	tanlang		tanlang																																						
×øÆï¼¼ÄÜ1×Óµ¯		1444		0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\pingheqijue.spr		0	0	197	2	0	2	0	400	0	0	0	2	3	137	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\fourhorse.lua	skill_enhance	tanlang		tanlang																																						
ChiÕt Cèt	Vßng trßn  håi phôc thuéc tÝnh	1445		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_06.spr				197	2	1	2	0	400	0	0	0	2	7	1446	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\fourhorse.lua	lifemax_yan_v	zhegu																																								
×øÆï¼¼ÄÜ3×Óµ¯		1446		0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\pingheqijue.spr		0	0	197	2	0	2	0	400	0	0	0	2	3	137	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\fourhorse.lua	lifemax_yan_v	zhegu																																								
Vßng hµo quang ThÇn Léc	Vßng trßn  håi phôc thuéc tÝnh	1447	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\pingheqijue.spr				165	2	1	2	0	180	0	0	0	2	7	1170	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\vn_pk_state.lua	allres_yan_p	longju_guanghuan	allres_p	longju_guanghuan																																						
Ó×È®µÄÀ¡Ôù£¨¹ÇÍ·£©		1448		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\dali-wan.lua	addphysicsdamage_v																																									Néi 5 phót, c«ng kÝch vËt lý t¨ng 100 ®iÓm.
Ó×È®µÄÀ¡Ôù£¨ÆÆ²¼£©		1449		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\pobu.lua	fastwalkrun_p																																									5·ÖÖÓÖ®ÄÚ£¬ÒÆ¶¯ËÙ¶È¼Ó¿ì50%¡£
ÖÐÔ½³ÆºÅÊôÐÔ		1450		3	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	lifemax_yan_v	zengjia_xueliang																																								
ËÀÀÏÊóµÄÐ§¹û		1451		2	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				66	0	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	fastwalkrun_p	silaohu																																								
½ðÅÆµÚÒ»°ï³ÆºÅÊôÐÔ		1452		3	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	lifemax_yan_v	zengjia_xueliang																																								
ÖÐÔ½ÓÑÒêÈüÈ«¼¼ÄÜ+1		1453		2					170	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	pioneer																																								È«¼¼ÄÜ+1
Ê®ÄêÂ·³ÆºÅÊôÐÔ		1454		3	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	skill_enhance	zhufu_gong	lifemax_yan_v	zhufu_fang																																						
Ê®ÄêÇéÔµ³ÆºÅÊôÐÔ		1455		3	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	skill_enhance	zhounianqing	lifemax_yan_v	zhounianqing																																						
M·nh Hæ KhiÕu Nha chiªu thø nhÊt	hç trî bÞ ®éng 	1456	1008	3	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	3	0	0	0	0	0	0	6	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	autoattackskill	menghuxiaoya1																																								Cè vâ tuyÖt häc, dÜ quû bÝ thñ, ph¸p phong bÕ ®Þch nh©n, kú kinh b¸t m¹ch
ÃÍ»¢Ð¥ÑÀµÚÒ»Ê½×çÖä	Chó thuËt	1457		0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				120	0	0	3	0	440	0	0	0	0	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	skill_enhance	menghuxiaoya_zuzhou1																																								
M·nh Hæ KhiÕu Nha chiªu thø hai	hç trî bÞ ®éng 	1458	1008	3	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	3	0	0	0	0	0	0	6	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	autoattackskill	menghuxiaoya2																																								Cè vâ tuyÖt häc, dÜ quû bÝ thñ, ph¸p phong bÕ ®Þch nh©n, kú kinh b¸t m¹ch
ÃÍ»¢Ð¥ÑÀµÚ¶þÊ½×çÖä	Chó thuËt	1459		0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				120	0	0	3	0	440	0	0	0	0	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	skill_enhance	menghuxiaoya_zuzhou2																																								
M·nh Hæ KhiÕu Nha chiªu thø ba	hç trî bÞ ®éng 	1460	1008	3	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	3	0	0	0	0	0	0	6	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	autoattackskill	menghuxiaoya3																																								Cè vâ tuyÖt häc, dÜ quû bÝ thñ, ph¸p phong bÕ ®Þch nh©n, kú kinh b¸t m¹ch
ÃÍ»¢Ð¥ÑÀµÚÈýÊ½×çÖä	Chó thuËt	1461		0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				120	0	0	3	0	440	0	0	0	0	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	skill_enhance	menghuxiaoya_zuzhou3																																								
M·nh Hæ KhiÕu Nha chiªu thø t­	hç trî bÞ ®éng 	1462	1008	3	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	3	0	0	0	0	0	0	6	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	autoattackskill	menghuxiaoya4																																								Cè vâ tuyÖt häc, dÜ quû bÝ thñ, ph¸p phong bÕ ®Þch nh©n, kú kinh b¸t m¹ch
ÃÍ»¢Ð¥ÑÀµÚËÄÊ½×çÖä	Chó thuËt	1463		0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				120	0	0	3	0	440	0	0	0	0	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	skill_enhance	menghuxiaoya_zuzhou4																																								
M·nh Hæ KhiÕu Nha chiªu thø n¨m	hç trî bÞ ®éng 	1464	1008	3	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	3	0	0	0	0	0	0	6	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	autoattackskill	menghuxiaoya5																																								Cè vâ tuyÖt häc, dÜ quû bÝ thñ, ph¸p phong bÕ ®Þch nh©n, kú kinh b¸t m¹ch
ÃÍ»¢Ð¥ÑÀµÚÎåÊ½×çÖä	Chó thuËt	1465		0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				120	0	0	3	0	440	0	0	0	0	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\wulie_item.lua	skill_enhance	menghuxiaoya_zuzhou5																																								
Ê®Äê×£¸££¨¹¥£©		1466		2	\spr\Ui\¼¼ÄÜÍ¼±ê\neili_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	skill_enhance	zhounianqing1																																								
¿ìÂí¼Ó±Þ£¨ïÚ³µ£©		1467		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_32.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k017.wav	39	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0	0	0	0				0	0	0	-1	1	\script\skill\special\biaoche_itemskill.lua	fastwalkrun_p	jiasu																																								ïÚ³µ¼ÓËÙ100%£¬³ÖÐø15Ãë
¼á²»¿É´Ý£¨ïÚ³µ£©		1468		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_32.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k017.wav	49	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\biaoche_itemskill.lua	lifereplenish_v	block																																								ïÚ³µ»Ö¸´ÉúÃüÖµ¡£
Ìú¼¬ÃÜ²¼£¨ïÚ³µ£©		1469		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_32.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k017.wav	45	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\biaoche_itemskill.lua	meleedamagereturn_p	damagereturn	rangedamagereturn_p	damagereturn																																						ïÚ³µ·´µ¯ÉËº¦100%£¬³ÖÐø10Ãë¡£
ïÚ³µ±ùÑ£ÃâÒß	Hç trî bÞ ®éng	1470	11	3	\spr\Ui\¼¼ÄÜÍ¼±ê\¹÷·¨.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\biaoche_mianyi.lua	fasthitrecover_v		fatallystrikeres_p		freezetimereduce_p		poisontimereduce_p		stuntimereduce_p																																	ïÚ³µÃâÒß±»¶¯¼¼ÄÜ
Ph¸o		1471		0			0	0	0	0	0	0	0	800	0	0	0	0	6	430	-1	1	1	0	0	0	0		2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua																																										µØÉÏÕ¨µÄ±ÞÅÚ¡£
ÒË³öÐÐ£¨Ôö¼ÓÅÜËÙ£©		1472		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	fastwalkrun_p	yichuxing																																								1Ð¡Ê±Ö®ÄÚ£¬ÒÆ¶¯ËÙ¶È¼Ó¿ì30%¡£
¼É³öÐÐ£¨½µµÍÅÜËÙ£©		1473		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	fastwalkrun_p	jichuxing																																								1Ð¡Ê±Ö®ÄÚ£¬ÒÆ¶¯ËÙ¶È¼õÉÙ30%¡£
ÒË¸°ÈÎ£¨Ôö¼Ó¿¹ÐÔ£©		1474		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	allres_yan_p	yifuren																																								1Ð¡Ê±Ö®ÄÚ£¬Ôö¼Ó¿¹ÐÔ3%¡£
¼É¸°ÈÎ£¨½µµÍ¿¹ÐÔ£©		1475		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	allres_yan_p	jifuren																																								1Ð¡Ê±Ö®ÄÚ£¬½µµÍ¿¹ÐÔ3%¡£
ÒËî±ÁÔ£¨¹¥»÷¼¼ÄÜ¼Ó³É£©		1476		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	skill_enhance	yitianlie																																								1Ð¡Ê±Ö®ÄÚ£¬¹¥»÷¼¼ÄÜ¼Ó³É2%¡£
¼Éî±ÁÔ£¨¹¥»÷¼¼ÄÜ¼õÉÙ£©		1477		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	skill_enhance	jitianlie																																								1Ð¡Ê±Ö®ÄÚ£¬¹¥»÷¼¼ÄÜ¼õÉÙ2%¡£
ÒË½â³ý£¨ÎåÐÐÈõ»¯ÖµÌá¸ß£©		1478		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	five_elements_resist_v	yijiechu																																								1Ð¡Ê±Ö®ÄÚ£¬ÎåÐÐÈõ»¯ÖµÌá¸ß100µã¡£
ÖîÊÂ´ó¼ª£¨ÉúÃü×î´óÖµÔö¼Ó£©		1479		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_42.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	0	0	0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\zhounianqing2012\yuandanzhufu.lua	lifemax_yan_p	zhushidaji																																								1Ð¡Ê±Ö®ÄÚ£¬ÉúÃü×î´óÖµÔö¼Ó5%¡£
²ÊÁ«ÒýÂ·µÆ		1480		0					0	0	0	0	0	0	0	0	0	0	7	431	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										ÊÍ·Å³öÒ»¸ö²ÊÁ«ÒýÂ·µÆ¡£
Ô½ÄÏ³ÆºÅÊôÐÔ£¨ÉúÃü×î´óÖµ£©		1481		3	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\playertitleskills.lua	lifemax_yan_v	AddLife																																								Ôö¼ÓÉúÃü×î´óÖµ
