Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
§o¹n NguyÖt				139	1	1	-1	-1	1329	1329	0
T©m Tinh Thøc				139	1	1	-1	-1	1331	1331	0
ÐÂÊ¨×ÓÉúÃü				233	1500	1500	-1	-1	0	0	0
ÐÂÊ¨×Ó¿¹ÐÔ				241	20	20	-1	-1	0	0	0
ÐÂÊ¨×Ó¹¥»÷¼¼ÄÜ¼Ó³É				243	10	10	-1	-1	0	0	0
É½ºÓ¹¥»÷¼¼ÄÜ				243	60	60	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦150				237	150	150	-1	-1	0	0	0
ÄÚÁ¦1299_1299				89	1299	1299	-1	-1	0	0	0
ÉúÃü1299_1299				85	1299	1299	-1	-1	0	0	0
ÐÂÉúÃü£¨1299£©				233	1299	1299	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ1				259	1	1	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ2				259	2	2	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ3				259	3	3	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ4				259	4	4	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ5				259	5	5	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ6				259	6	6	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ7				259	7	7	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ8				259	8	8	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ9				259	9	9	-1	-1	0	0	0
Ôì³ÉÊÜÉË¸ÅÂÊ10				259	10	10	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ1				260	1	1	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ2				260	2	2	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ3				260	3	3	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ4				260	4	4	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ5				260	5	5	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ6				260	6	6	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ7				260	7	7	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ8				260	8	8	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ9				260	9	9	-1	-1	0	0	0
µÖ¿¹ÊÜÉË¸ÅÂÊ10				260	10	10	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä1				219	1	1	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä2				219	2	2	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä3				219	3	3	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä4				219	4	4	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä5				219	5	5	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä6				219	6	6	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä7				219	7	7	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä8				219	8	8	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä9				219	9	9	-1	-1	0	0	0
Ôì³ÉÊÜÉË¶¯×÷Ê±¼ä10				219	10	10	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´1				245	1	1	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´2				245	2	2	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´3				245	3	3	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´4				245	4	4	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´5				245	5	5	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´6				245	6	6	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´7				245	7	7	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´8				245	8	8	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´9				245	9	9	-1	-1	0	0	0
ÐÂ´ò»÷»Ø¸´10				245	10	10	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä1				258	5	5	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä2				258	10	10	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä3				258	15	15	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä4				258	20	20	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä5				258	25	25	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä6				258	30	30	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä7				258	35	35	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä8				258	40	40	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä9				258	45	45	-1	-1	0	0	0
Ôì³ÉÖÐ¶¾Ê±¼ä10				258	50	50	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä1				108	5	5	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä2				108	10	10	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä3				108	15	15	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä4				108	20	20	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä5				108	25	25	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä6				108	30	30	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä7				108	35	35	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä8				108	40	40	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä9				108	45	45	-1	-1	0	0	0
Ô­¼õÉÙÖÐ¶¾Ê±¼ä10				108	50	50	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä1				161	5	5	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä2				161	10	10	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä3				161	15	15	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä4				161	20	20	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä5				161	25	25	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä6				161	30	30	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä7				161	35	35	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä8				161	40	40	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä9				161	45	45	-1	-1	0	0	0
Ôì³É³Ù»ºÊ±¼ä10				161	50	50	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä1				106	5	5	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä2				106	10	10	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä3				106	15	15	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä4				106	20	20	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä5				106	25	25	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä6				106	30	30	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä7				106	35	35	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä8				106	40	40	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä9				106	45	45	-1	-1	0	0	0
¼õÉÙ³Ù»ºÊ±¼ä10				106	50	50	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ1				261	1	1	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ2				261	2	2	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ3				261	3	3	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ4				261	4	4	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ5				261	5	5	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ6				261	6	6	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ7				261	7	7	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ8				261	8	8	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ9				261	9	9	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎ¸ÅÂÊ10				261	10	10	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ1				262	1	1	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ2				262	2	2	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ3				262	3	3	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ4				262	4	4	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ5				262	5	5	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ6				262	6	6	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ7				262	7	7	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ8				262	8	8	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ9				262	9	9	-1	-1	0	0	0
µÖ¿¹Ñ£ÔÎ¸ÅÂÊ10				262	10	10	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä1				220	3	3	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä2				220	6	6	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä3				220	9	9	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä4				220	12	12	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä5				220	15	15	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä6				220	18	18	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä7				220	21	21	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä8				220	24	24	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä9				220	27	27	-1	-1	0	0	0
Ôì³ÉÑ£ÔÎÊ±¼ä10				220	30	30	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä1				110	3	3	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä2				110	6	6	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä3				110	9	9	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä4				110	12	12	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä5				110	15	15	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä6				110	18	18	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä7				110	21	21	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä8				110	24	24	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä9				110	27	27	-1	-1	0	0	0
Ô­¼õÉÙÑ£ÔÎÊ±¼ä10				110	30	30	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ1				190	1	1	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ2				190	2	2	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ3				190	3	3	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ4				190	4	4	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ5				190	5	5	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ6				190	6	6	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ7				190	7	7	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ8				190	8	8	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ9				190	9	9	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ10				190	10	10	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ1				248	1	1	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ2				248	2	2	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ3				248	3	3	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ4				248	4	4	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ5				248	5	5	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ6				248	6	6	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ7				248	7	7	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ8				248	8	8	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ9				248	9	9	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´Ð§ÂÊ10				248	10	10	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©1				88	5	5	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©2				88	10	10	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©3				88	15	15	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©4				88	20	20	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©5				88	25	25	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©6				88	30	30	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©7				88	35	35	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©8				88	40	40	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©9				88	45	45	-1	-1	0	0	0
ÉúÃü»Ø¸´£¨µã£©10				88	50	50	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©1				92	5	5	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©2				92	10	10	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©3				92	15	15	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©4				92	20	20	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©5				92	25	25	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©6				92	30	30	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©7				92	35	35	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©8				92	40	40	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©9				92	45	45	-1	-1	0	0	0
ÄÚÁ¦»Ø¸´£¨µã£©10				92	50	50	-1	-1	0	0	0
ÉúÃü%1				234	1	1	-1	-1	0	0	0
ÉúÃü%2				234	2	2	-1	-1	0	0	0
ÉúÃü%3				234	3	3	-1	-1	0	0	0
ÉúÃü%4				234	4	4	-1	-1	0	0	0
ÉúÃü%5				234	5	5	-1	-1	0	0	0
ÉúÃü%6				234	6	6	-1	-1	0	0	0
ÉúÃü%7				234	7	7	-1	-1	0	0	0
ÉúÃü%8				234	8	8	-1	-1	0	0	0
ÉúÃü%9				234	9	9	-1	-1	0	0	0
ÉúÃü%10				234	10	10	-1	-1	0	0	0
ÄÚÁ¦%1				236	1	1	-1	-1	0	0	0
ÄÚÁ¦%2				236	2	2	-1	-1	0	0	0
ÄÚÁ¦%3				236	3	3	-1	-1	0	0	0
ÄÚÁ¦%4				236	4	4	-1	-1	0	0	0
ÄÚÁ¦%5				236	5	5	-1	-1	0	0	0
ÄÚÁ¦%6				236	6	6	-1	-1	0	0	0
ÄÚÁ¦%7				236	7	7	-1	-1	0	0	0
ÄÚÁ¦%8				236	8	8	-1	-1	0	0	0
ÄÚÁ¦%9				236	9	9	-1	-1	0	0	0
ÄÚÁ¦%10				236	10	10	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦1				237	5	5	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦2				237	10	10	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦3				237	15	15	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦4				237	20	20	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦5				237	25	25	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦6				237	30	30	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦7				237	35	35	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦8				237	40	40	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦9				237	45	45	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦10				237	50	50	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ1				271	1	1	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ2				271	2	2	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ3				271	3	3	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ4				271	4	4	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ5				271	5	5	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ6				271	6	6	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ7				271	7	7	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ8				271	8	8	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ9				271	9	9	-1	-1	0	0	0
µÖµ²ÖØ»÷¸ÅÂÊ10				271	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À1				263	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À2				263	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À3				263	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À4				263	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À5				263	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À6				263	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À7				263	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À8				263	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À9				263	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½ÆÕ·À10				263	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À1				264	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À2				264	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À3				264	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À4				264	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À5				264	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À6				264	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À7				264	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À8				264	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À9				264	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½¶¾·À10				264	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À1				265	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À2				265	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À3				265	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À4				265	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À5				265	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À6				265	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À7				265	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À8				265	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À9				265	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½±ù·À10				265	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À1				266	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À2				266	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À3				266	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À4				266	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À5				266	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À6				266	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À7				266	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À8				266	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À9				266	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½»ð·À10				266	20	20	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À1				267	2	2	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À2				267	4	4	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À3				267	6	6	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À4				267	8	8	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À5				267	10	10	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À6				267	12	12	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À7				267	14	14	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À8				267	16	16	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À9				267	18	18	-1	-1	0	0	0
ºöÂÔ¶Ô·½À×·À10				267	20	20	-1	-1	0	0	0
ÐÂÀ×·À£¨60£©				229	60	60	-1	-1	0	0	0
ÐÂÆÕ·À£¨60£©				231	60	60	-1	-1	0	0	0
ÐÂµÖÏûÉËº¦75				237	75	75	-1	-1	0	0	0
¹¥»÷¼¼ÄÜ¼Ó³É55				243	55	55	-1	-1	0	0	0
¸ñµ²£¨5£©				226	5	5	-1	-1	0	0	0
ÖØ»÷£¨5£©				227	5	5	-1	-1	0	0	0
³Ù»ºÊ±¼ä£¨100£©				106	100	100	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(1¼¶)				246	250	250	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(2¼¶)				246	500	500	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(3¼¶)				246	750	750	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(4¼¶)				246	1000	1000	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(5¼¶)				246	1250	1250	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(6¼¶)				246	1500	1500	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(7¼¶)				246	1750	1750	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(8¼¶)				246	2000	2000	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(9¼¶)				246	2250	2250	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(10¼¶)				246	2500	2500	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(1¼¶)				247	250	250	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(2¼¶)				247	500	500	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(3¼¶)				247	750	750	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(4¼¶)				247	1000	1000	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(5¼¶)				247	1250	1250	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(6¼¶)				247	1500	1500	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(7¼¶)				247	1750	1750	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(8¼¶)				247	2000	2000	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(9¼¶)				247	2250	2250	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(10¼¶)				247	2500	2500	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó1%				276	1	1	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó2%				276	2	2	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó3%				276	3	3	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó4%				276	4	4	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó5%				276	5	5	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó6%				276	6	6	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó7%				276	7	7	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó8%				276	8	8	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó9%				276	9	9	-1	-1	0	0	0
¶Ô½ðÏµÉËº¦Ôö¼Ó10%				276	10	10	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦2%				277	2	2	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦4%				277	4	4	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦6%				277	6	6	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦8%				277	8	8	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦10%				277	10	10	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦12%				277	12	12	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦14%				277	14	14	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦16%				277	16	16	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦18%				277	18	18	-1	-1	0	0	0
¼õÉÙÀ´×Ô½ðÏµµÄÉËº¦20%				277	20	20	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó1%				278	1	1	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó2%				278	2	2	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó3%				278	3	3	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó4%				278	4	4	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó5%				278	5	5	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó6%				278	6	6	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó7%				278	7	7	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó8%				278	8	8	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó9%				278	9	9	-1	-1	0	0	0
¶ÔÄ¾ÏµÉËº¦Ôö¼Ó10%				278	10	10	-1	-1	0	0	0
¼õÉÙÀ´×ÔÄ¾ÏµµÄÉËº¦2%				279	2	2	-1	-1	0	0	0
